n_profile Patient_ID Drug_ID Time Proliferation_b1 Proliferation_b2 BRAF PTEN AKT PDPK1 p70_b1 p70_b2 ERK_b1 ERK_b2 MEK_b1 MEK_b2
45 SNU-407 Zero 49.0 1.0 1.0 0.0 0.5024 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0
44 SK-CO-1 PI3K 49.0 0.5062 0.0 1.0 0.4938 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
45 SNU-407 BRAF 49.0 1.0 1.0 0.0 0.4994 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0
44 SK-CO-1 p53 49.0 1.0 0.4786 0.5214 0.0 0.4786 0.4786 0.4786 0.4786 1.0 0.5214 1.0 0.5214
45 SNU-407 PI3K 49.0 0.5086 0.0 1.0 0.4914 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
46 RPMI-7951 Zero 49.0 0.5065999999999999 0.2628 1.0 0.4934 0.2628 0.2628 0.2628 0.2628 1.0 1.0 1.0 1.0
45 SNU-407 p53 49.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0
47 SW48 Zero 49.0 1.0 1.0 0.0 0.5072 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0
47 SW48 BRAF 49.0 1.0 1.0 0.0 0.4942 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0
46 RPMI-7951 BRAF 49.0 0.224157 0.13237400000000002 0.0 0.49739900000000004 0.3761469999999999 0.37408699999999984 0.41590999999999995 0.3226649999999999 0.432202 0.0 0.42811799999999983 0.0
47 SW48 PI3K 49.0 0.0 0.0 0.0 0.491 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0
46 RPMI-7951 PI3K 49.0 0.5114 0.0 1.0 0.4886 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
47 SW48 p53 49.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0
46 RPMI-7951 p53 49.0 1.0 0.502 1.0 0.0 0.502 0.502 0.502 0.502 1.0 1.0 1.0 1.0
49 LS-123 Zero 49.0 1.0 0.5034 0.4966 0.0 0.5034 0.5034 0.5034 0.5034 1.0 0.4966 1.0 0.4966
49 LS-123 BRAF 49.0 0.4974 0.4974 0.0 0.0 0.4974 0.4974 0.4974 0.4974 1.0 0.0 1.0 0.0
48 COLO-320-HSR Zero 49.0 0.4585429999999998 0.26653999999999994 0.056249000000000014 0.0 0.7411529999999995 0.7378369999999994 0.8267390000000001 0.6370959999999998 0.441951 0.031238 0.440765 0.043661999999999986
49 LS-123 PI3K 49.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
49 LS-123 p53 49.0 1.0 0.5032 0.4968 0.0 0.5032 0.5032 0.5032 0.5032 1.0 0.4968 1.0 0.4968
48 COLO-320-HSR BRAF 49.0 0.44541000000000003 0.273123 0.0 0.0 0.7386440000000001 0.7418759999999996 0.830568 0.6489499999999999 0.4168050000000001 0.0 0.41915100000000005 0.0
50 WM35 Zero 49.0 0.5136000000000001 0.256 1.0 0.4864 0.256 0.256 0.256 0.256 1.0 1.0 1.0 1.0
48 COLO-320-HSR PI3K 49.0 0.287569 0.0 0.36741100000000004 0.0 0.0 0.0 0.0 0.0 0.5058419999999999 0.287173 0.475725 0.317912
50 WM35 BRAF 49.0 0.227944 0.13748100000000002 0.0 0.5023989999999999 0.3721269999999999 0.369322 0.41791200000000006 0.3308170000000001 0.4313699999999999 0.0 0.437089 0.0
50 WM35 PI3K 49.0 0.4986 0.0 1.0 0.5014 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
48 COLO-320-HSR p53 49.0 0.45577499999999943 0.26357799999999976 0.044746 0.0 0.7373179999999999 0.7327480000000003 0.823073 0.6420840000000001 0.4298109999999994 0.034086 0.4269819999999994 0.036486999999999985
50 WM35 p53 49.0 1.0 0.4894 1.0 0.0 0.4894 0.4894 0.4894 0.4894 1.0 1.0 1.0 1.0
51 IST-MEL1 Zero 49.0 1.0 0.4968 1.0 0.0 0.4968 0.4968 0.4968 0.4968 1.0 1.0 1.0 1.0
52 SW1417 Zero 49.0 0.496 0.2438 1.0 0.504 0.2438 0.2438 0.2438 0.2438 1.0 1.0 1.0 1.0
52 SW1417 BRAF 49.0 0.21956400000000004 0.12880899999999998 0.0 0.5084 0.36951799999999985 0.3695869999999999 0.4176959999999998 0.32616799999999996 0.4209889999999999 0.0 0.42340999999999984 0.0
51 IST-MEL1 BRAF 49.0 0.4431050000000001 0.262316 0.0 0.0 0.7372699999999999 0.7337459999999998 0.8260609999999997 0.6376609999999999 0.41731 0.0 0.41899100000000006 0.0
52 SW1417 PI3K 49.0 0.494 0.0 1.0 0.506 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
51 IST-MEL1 PI3K 49.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
52 SW1417 p53 49.0 1.0 0.5114 1.0 0.0 0.5114 0.5114 0.5114 0.5114 1.0 1.0 1.0 1.0
51 IST-MEL1 p53 49.0 1.0 0.4798 1.0 0.0 0.4798 0.4798 0.4798 0.4798 1.0 1.0 1.0 1.0
53 MDST8 Zero 49.0 0.4958 0.2452 0.9999999999999999 0.5042 0.2452 0.2452 0.2452 0.2452 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999
54 GP5d Zero 49.0 1.0 1.0 0.0 0.4898 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0
54 GP5d BRAF 49.0 1.0 1.0 0.0 0.5088 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0
54 GP5d PI3K 49.0 0.5098 0.0 1.0 0.4902 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
53 MDST8 BRAF 49.0 0.2225310000000001 0.136142 0.0 0.506601 0.3699879999999999 0.369691 0.41275999999999996 0.3287899999999999 0.426569 0.0 0.431965 0.0
54 GP5d p53 49.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0
53 MDST8 PI3K 49.0 0.4968 0.0 1.0 0.5032 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
53 MDST8 p53 49.0 1.0 0.5064 1.0 0.0 0.5064 0.5064 0.5064 0.5064 1.0 1.0 1.0 1.0
55 SW948 Zero 49.0 1.0 1.0 0.0 0.498 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0
55 SW948 BRAF 49.0 1.0 1.0 0.0 0.497 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0
56 Hs-940-T Zero 49.0 0.4938 0.2494 0.7505999999999999 0.5062 0.2494 0.2494 0.2494 0.2494 1.0 0.7505999999999999 1.0 0.7505999999999999
55 SW948 PI3K 49.0 0.5036 0.0 1.0 0.4964 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
56 Hs-940-T BRAF 49.0 0.2422 0.2422 0.0 0.5068 0.2422 0.2422 0.2422 0.2422 1.0 0.0 1.0 0.0
55 SW948 p53 49.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0
56 Hs-940-T PI3K 49.0 0.4898 0.0 1.0 0.5102 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
56 Hs-940-T p53 49.0 1.0 0.5002 0.4998 0.0 0.5002 0.5002 0.5002 0.5002 1.0 0.4998 1.0 0.4998
57 HMV-II Zero 49.0 0.49060000000000004 0.251 1.0 0.5094 0.251 0.251 0.251 0.251 1.0 1.0 1.0 1.0
58 SW620 Zero 49.0 1.0 0.499 0.501 0.0 0.499 0.499 0.499 0.499 1.0 0.501 1.0 0.501
57 HMV-II BRAF 49.0 0.2584 0.2584 0.0 0.4946 0.2584 0.2584 0.2584 0.2584 1.0 0.0 1.0 0.0
57 HMV-II PI3K 49.0 0.494 0.0 1.0 0.506 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
58 SW620 BRAF 49.0 0.4936 0.4936 0.0 0.0 0.4936 0.4936 0.4936 0.4936 1.0 0.0 1.0 0.0
58 SW620 PI3K 49.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
57 HMV-II p53 49.0 1.0 0.496 1.0 0.0 0.496 0.496 0.496 0.496 1.0 1.0 1.0 1.0
58 SW620 p53 49.0 1.0 0.4748 0.5252 0.0 0.4748 0.4748 0.4748 0.4748 1.0 0.5252 1.0 0.5252
59 SK-MEL-5 Zero 49.0 0.5045999999999999 0.2512 1.0 0.4954 0.2512 0.2512 0.2512 0.2512 1.0 1.0 1.0 1.0
60 WM278 Zero 49.0 0.505 0.2436 1.0 0.495 0.2436 0.2436 0.2436 0.2436 1.0 1.0 1.0 1.0
59 SK-MEL-5 BRAF 49.0 0.22867899999999994 0.14185399999999998 0.0 0.5019990000000001 0.36836600000000014 0.3695389999999999 0.41554200000000013 0.31835300000000005 0.42407100000000003 0.0 0.42417400000000005 0.0
59 SK-MEL-5 PI3K 49.0 0.505 0.0 1.0 0.495 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
60 WM278 BRAF 49.0 0.228393 0.13884500000000002 0.0 0.4996 0.373743 0.37121799999999994 0.41583899999999996 0.325027 0.42583599999999994 0.0 0.4241699999999998 0.0
60 WM278 PI3K 49.0 0.502 0.0 1.0 0.498 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
59 SK-MEL-5 p53 49.0 1.0 0.5002 1.0 0.0 0.5002 0.5002 0.5002 0.5002 1.0 1.0 1.0 1.0
60 WM278 p53 49.0 1.0 0.5042 1.0 0.0 0.5042 0.5042 0.5042 0.5042 1.0 1.0 1.0 1.0
61 HCT-116 Zero 49.0 1.0 1.0 0.0 0.4976 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0
62 K2 Zero 49.0 0.5176000000000001 0.2596 1.0 0.4824 0.2596 0.2596 0.2596 0.2596 1.0 1.0 1.0 1.0
61 HCT-116 BRAF 49.0 1.0 1.0 0.0 0.5074 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0
61 HCT-116 PI3K 49.0 0.5086 0.0 1.0 0.4914 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
61 HCT-116 p53 49.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0
62 K2 BRAF 49.0 0.21943899999999997 0.13311100000000003 0.0 0.5076 0.3700119999999999 0.3736449999999999 0.41358799999999984 0.32442299999999996 0.4329589999999998 0.0 0.43409400000000004 0.0
62 K2 PI3K 49.0 0.4952 0.0 1.0 0.5048 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
63 RVH-421 Zero 49.0 0.4864 0.2388 1.0 0.5136 0.2388 0.2388 0.2388 0.2388 1.0 1.0 1.0 1.0
62 K2 p53 49.0 1.0 0.4966 1.0 0.0 0.4966 0.4966 0.4966 0.4966 1.0 1.0 1.0 1.0
64 COLO-800 Zero 49.0 1.0 0.4968 1.0 0.0 0.4968 0.4968 0.4968 0.4968 1.0 1.0 1.0 1.0
63 RVH-421 BRAF 49.0 0.2154 0.130929 0.0 0.509 0.36338400000000004 0.3647530000000001 0.4082600000000001 0.31703600000000004 0.419173 0.0 0.417039 0.0
63 RVH-421 PI3K 49.0 0.4952 0.0 1.0 0.5048 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
63 RVH-421 p53 49.0 1.0 0.5124 1.0 0.0 0.5124 0.5124 0.5124 0.5124 1.0 1.0 1.0 1.0
64 COLO-800 BRAF 49.0 0.4443429999999998 0.261493 0.0 0.0 0.7287600000000002 0.728193 0.8264920000000001 0.6346940000000001 0.4209529999999999 0.0 0.41947499999999993 0.0
64 COLO-800 PI3K 49.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
65 RCM-1 Zero 49.0 0.492 0.236 0.764 0.508 0.236 0.236 0.236 0.236 1.0 0.764 1.0 0.764
64 COLO-800 p53 49.0 1.0 0.502 1.0 0.0 0.502 0.502 0.502 0.502 1.0 1.0 1.0 1.0
65 RCM-1 BRAF 49.0 0.2482 0.2482 0.0 0.5022 0.2482 0.2482 0.2482 0.2482 1.0 0.0 1.0 0.0
65 RCM-1 PI3K 49.0 0.5002 0.0 1.0 0.4998 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
66 COLO-679 Zero 49.0 0.4942 0.2448 1.0 0.5058 0.2448 0.2448 0.2448 0.2448 1.0 1.0 1.0 1.0
65 RCM-1 p53 49.0 1.0 0.4932 0.5068 0.0 0.4932 0.4932 0.4932 0.4932 1.0 0.5068 1.0 0.5068
66 COLO-679 BRAF 49.0 0.226502 0.133641 0.0 0.49300099999999997 0.3757090000000001 0.37438199999999994 0.42582800000000015 0.32909200000000005 0.4264560000000001 0.0 0.42359400000000014 0.0
67 HCC2998 Zero 49.0 0.7385999999999999 0.4916 0.5084 0.0 0.4916 0.4916 1.0 0.4916 1.0 0.5084 1.0 0.5084
66 COLO-679 PI3K 49.0 0.504 0.0 1.0 0.496 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
67 HCC2998 BRAF 49.0 0.7576 0.5018 0.0 0.0 0.5018 0.5018 1.0 0.5018 1.0 0.0 1.0 0.0
66 COLO-679 p53 49.0 1.0 0.5082 1.0 0.0 0.5082 0.5082 0.5082 0.5082 1.0 1.0 1.0 1.0
67 HCC2998 PI3K 49.0 0.499 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1.0 1.0 1.0 1.0
67 HCC2998 p53 49.0 1.0 0.502 0.498 0.0 0.502 0.502 1.0 0.502 1.0 0.498 1.0 0.498
68 WM-115 Zero 49.0 0.509 0.2582 1.0 0.491 0.2582 0.2582 0.2582 0.2582 1.0 1.0 1.0 1.0
69 NCI-H747 Zero 49.0 1.0 0.5 0.5 0.0 0.5 0.5 0.5 0.5 1.0 0.5 1.0 0.5
69 NCI-H747 BRAF 49.0 0.5072 0.5072 0.0 0.0 0.5072 0.5072 0.5072 0.5072 1.0 0.0 1.0 0.0
68 WM-115 BRAF 49.0 0.23395100000000008 0.13852 0.0 0.49099899999999996 0.3745159999999999 0.37357199999999996 0.42297300000000004 0.32438200000000006 0.4321110000000001 0.0 0.43029800000000007 0.0
69 NCI-H747 PI3K 49.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
68 WM-115 PI3K 49.0 0.5174 0.0 1.0 0.4826 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
69 NCI-H747 p53 49.0 1.0 0.4956 0.5044 0.0 0.4956 0.4956 0.4956 0.4956 1.0 0.5044 1.0 0.5044
68 WM-115 p53 49.0 1.0 0.4988 1.0 0.0 0.4988 0.4988 0.4988 0.4988 1.0 1.0 1.0 1.0
70 SK-MEL-2 Zero 49.0 1.0 0.5042 0.4958 0.0 0.5042 0.5042 0.5042 0.5042 1.0 0.4958 1.0 0.4958
71 CP66-MEL Zero 49.0 0.4988 0.252 0.748 0.5012 0.252 0.252 0.252 0.252 1.0 0.748 1.0 0.748
70 SK-MEL-2 BRAF 49.0 0.4996 0.4996 0.0 0.0 0.4996 0.4996 0.4996 0.4996 1.0 0.0 1.0 0.0
71 CP66-MEL BRAF 49.0 0.2552 0.2552 0.0 0.4972 0.2552 0.2552 0.2552 0.2552 0.9999999999999999 0.0 0.9999999999999999 0.0
70 SK-MEL-2 PI3K 49.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
71 CP66-MEL PI3K 49.0 0.5122 0.0 1.0 0.4878 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
70 SK-MEL-2 p53 49.0 1.0 0.4918 0.5082 0.0 0.4918 0.4918 0.4918 0.4918 1.0 0.5082 1.0 0.5082
71 CP66-MEL p53 49.0 1.0 0.4902 0.5098 0.0 0.4902 0.4902 0.4902 0.4902 1.0 0.5098 1.0 0.5098
72 A2058 Zero 49.0 1.0 0.5104 1.0 0.0 0.5104 0.5104 0.5104 0.5104 1.0 1.0 1.0 1.0
72 A2058 BRAF 49.0 0.5002 0.5002 0.0 0.0 0.5002 0.5002 0.5002 0.5002 1.0 0.0 1.0 0.0
73 Mewo Zero 49.0 0.2285669999999999 0.13341599999999995 0.21612499999999998 0.512002 0.353929 0.35412199999999994 0.39317599999999986 0.30879200000000007 0.47644200000000003 0.16823899999999997 0.4597179999999999 0.18377300000000002
72 A2058 PI3K 49.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
72 A2058 p53 49.0 1.0 0.496 1.0 0.0 0.496 0.496 0.496 0.496 1.0 1.0 1.0 1.0
73 Mewo BRAF 49.0 0.22542599999999993 0.13092799999999996 0.0 0.49679999999999996 0.370003 0.36911800000000017 0.41598700000000005 0.3230540000000001 0.43018300000000026 0.0 0.4259440000000001 0.0
74 COLO-205 Zero 49.0 0.4914 0.244 1.0 0.5086 0.244 0.244 0.244 0.244 1.0 1.0 1.0 1.0
73 Mewo PI3K 49.0 0.144415 0.0 0.36678399999999994 0.497601 0.0 0.0 0.0 0.0 0.5147039999999999 0.282345 0.48480000000000006 0.31835899999999995
74 COLO-205 BRAF 49.0 0.22643700000000005 0.13585500000000003 0.0 0.49679999999999996 0.3784529999999999 0.3799669999999999 0.4232069999999999 0.3269119999999999 0.42679900000000004 0.0 0.418562 0.0
74 COLO-205 PI3K 49.0 0.4958 0.0 1.0 0.5042 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
74 COLO-205 p53 49.0 1.0 0.4958 1.0 0.0 0.4958 0.4958 0.4958 0.4958 1.0 1.0 1.0 1.0
73 Mewo p53 49.0 0.45683 0.26413600000000004 0.05334699999999999 0.0 0.7294219999999993 0.7324079999999994 0.8201619999999997 0.6371839999999999 0.43052 0.028071 0.42378599999999994 0.034553
75 SH-4 Zero 49.0 0.49339999999999995 0.2502 1.0 0.5066 0.2502 0.2502 0.2502 0.2502 1.0 1.0 1.0 1.0
76 WM1552C Zero 49.0 1.0 0.5054 1.0 0.0 0.5054 0.5054 0.5054 0.5054 1.0 1.0 1.0 1.0
75 SH-4 BRAF 49.0 0.22376099999999996 0.13641399999999995 0.0 0.5044 0.3680319999999999 0.367426 0.41462200000000005 0.32338600000000006 0.4242170000000001 0.0 0.42944300000000024 0.0
76 WM1552C BRAF 49.0 0.4511239999999998 0.268088 0.0 0.0 0.7466740000000001 0.7501740000000001 0.8348490000000002 0.65624 0.43036199999999986 0.0 0.42643599999999987 0.0
75 SH-4 PI3K 49.0 0.5062 0.0 1.0 0.4938 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
76 WM1552C PI3K 49.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
75 SH-4 p53 49.0 1.0 0.5094 1.0 0.0 0.5094 0.5094 0.5094 0.5094 1.0 1.0 1.0 1.0
76 WM1552C p53 49.0 1.0 0.5026 1.0 0.0 0.5026 0.5026 0.5026 0.5026 1.0 1.0 1.0 1.0
77 CL-11 Zero 49.0 0.49260000000000004 0.25 0.75 0.5074 0.25 0.25 0.25 0.25 1.0 0.75 1.0 0.75
78 SW1463 Zero 49.0 1.0 0.5012 0.4988 0.0 0.5012 0.5012 0.5012 0.5012 1.0 0.4988 1.0 0.4988
77 CL-11 BRAF 49.0 0.2446 0.2446 0.0 0.4956 0.2446 0.2446 0.2446 0.2446 1.0 0.0 1.0 0.0
78 SW1463 BRAF 49.0 0.4984 0.4984 0.0 0.0 0.4984 0.4984 0.4984 0.4984 1.0 0.0 1.0 0.0
77 CL-11 PI3K 49.0 0.5018 0.0 1.0 0.4982 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
78 SW1463 PI3K 49.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
77 CL-11 p53 49.0 1.0 0.4908 0.5092 0.0 0.4908 0.4908 0.4908 0.4908 1.0 0.5092 1.0 0.5092
78 SW1463 p53 49.0 1.0 0.5022 0.4978 0.0 0.5022 0.5022 0.5022 0.5022 1.0 0.4978 1.0 0.4978
79 SK-MEL-31 Zero 49.0 0.5016 0.2516 1.0 0.4984 0.2516 0.2516 0.2516 0.2516 1.0 1.0 1.0 1.0
80 CP67-MEL Zero 49.0 0.5034 0.2436 1.0 0.4966 0.2436 0.2436 0.2436 0.2436 1.0 1.0 1.0 1.0
79 SK-MEL-31 BRAF 49.0 0.22019199999999994 0.127479 0.0 0.502999 0.365635 0.366895 0.41362199999999993 0.321943 0.43414500000000006 0.0 0.42723800000000006 0.0
80 CP67-MEL BRAF 49.0 0.21020000000000005 0.129886 0.0 0.5048 0.36762299999999976 0.36659699999999995 0.41366299999999967 0.3210749999999999 0.4193319999999998 0.0 0.42579899999999987 0.0
79 SK-MEL-31 PI3K 49.0 0.4994 0.0 1.0 0.5006 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
80 CP67-MEL PI3K 49.0 0.491 0.0 1.0 0.509 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
79 SK-MEL-31 p53 49.0 1.0 0.5032 1.0 0.0 0.5032 0.5032 0.5032 0.5032 1.0 1.0 1.0 1.0
80 CP67-MEL p53 49.0 1.0 0.4848 1.0 0.0 0.4848 0.4848 0.4848 0.4848 1.0 1.0 1.0 1.0
81 SW626 Zero 49.0 0.495 0.2524 0.7476 0.505 0.2524 0.2524 0.2524 0.2524 1.0 0.7476 1.0 0.7476
81 SW626 BRAF 49.0 0.2498 0.2498 0.0 0.4984 0.2498 0.2498 0.2498 0.2498 1.0 0.0 1.0 0.0
82 CW-2 Zero 49.5 0.260216 0.185528 0.197876 0.503 0.497 0.497 0.497 0.497 0.48935999999999996 0.145008 0.48745199999999994 0.167185
81 SW626 PI3K 49.0 0.504 0.0 1.0 0.496 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
81 SW626 p53 49.0 1.0 0.4984 0.5016 0.0 0.4984 0.4984 0.4984 0.4984 1.0 0.5016 1.0 0.5016
82 CW-2 BRAF 49.5 0.26745199999999997 0.19251300000000002 0.0 0.501001 0.4989999999999999 0.4989999999999999 0.4989999999999999 0.4989999999999999 0.466184 0.0 0.463821 0.0
83 GAK Zero 49.0 0.502 0.25 0.75 0.498 0.25 0.25 0.25 0.25 1.0 0.75 1.0 0.75
83 GAK BRAF 49.0 0.2512 0.2512 0.0 0.4972 0.2512 0.2512 0.2512 0.2512 0.9999999999999999 0.0 0.9999999999999999 0.0
82 CW-2 PI3K 49.5 0.151259 0.0 0.383971 0.500601 0.0 0.0 0.0 0.0 0.5483959999999999 0.30632100000000007 0.5064509999999999 0.33532400000000007
83 GAK PI3K 49.0 0.4998 0.0 1.0 0.5002 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
83 GAK p53 49.0 1.0 0.507 0.493 0.0 0.507 0.507 0.507 0.507 1.0 0.493 1.0 0.493
82 CW-2 p53 49.5 0.544416 0.39198000000000005 0.0 0.0 1.0 1.0 1.0 1.0 0.470312 0.0 0.461807 0.0
84 HT-29 Zero 49.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
85 SW1116 Zero 49.0 0.5014000000000001 0.247 0.753 0.4986 0.247 0.247 0.247 0.247 1.0 0.753 1.0 0.753
85 SW1116 BRAF 49.0 0.2606 0.2606 0.0 0.487 0.2606 0.2606 0.2606 0.2606 1.0 0.0 1.0 0.0
84 HT-29 BRAF 49.0 0.476477 0.34217299999999995 0.0 0.0 1.000001 1.000001 1.000001 1.000001 0.418839 0.0 0.429988 0.0
85 SW1116 PI3K 49.0 0.4948 0.0 1.0 0.5052 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
84 HT-29 PI3K 49.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
85 SW1116 p53 49.0 1.0 0.5004 0.4996 0.0 0.5004 0.5004 0.5004 0.5004 1.0 0.4996 1.0 0.4996
84 HT-29 p53 49.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
86 SK-MEL-30 Zero 49.0 0.5032000000000001 0.2528 1.0 0.4968 0.2528 0.2528 0.2528 0.2528 1.0 1.0 1.0 1.0
87 LS1034 Zero 49.0 1.0 0.4984 0.5016 0.0 0.4984 0.4984 0.4984 0.4984 1.0 0.5016 1.0 0.5016
86 SK-MEL-30 BRAF 49.0 0.2512 0.2512 0.0 0.4956 0.2512 0.2512 0.2512 0.2512 1.0 0.0 1.0 0.0
87 LS1034 BRAF 49.0 0.5012 0.5012 0.0 0.0 0.5012 0.5012 0.5012 0.5012 1.0 0.0 1.0 0.0
86 SK-MEL-30 PI3K 49.0 0.499 0.0 1.0 0.501 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
87 LS1034 PI3K 49.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
86 SK-MEL-30 p53 49.0 1.0 0.4988 1.0 0.0 0.4988 0.4988 0.4988 0.4988 1.0 1.0 1.0 1.0
87 LS1034 p53 49.0 1.0 0.503 0.497 0.0 0.503 0.503 0.503 0.503 1.0 0.497 1.0 0.497
89 RKO Zero 49.0 1.0 1.0 1.0 0.5004 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
88 IPC-298 Zero 49.0 0.5098 0.2534 0.7466 0.4902 0.2534 0.2534 0.2534 0.2534 1.0 0.7466 1.0 0.7466
88 IPC-298 BRAF 49.0 0.2594 0.2594 0.0 0.4978 0.2594 0.2594 0.2594 0.2594 1.0 0.0 1.0 0.0
89 RKO BRAF 49.0 0.49271600000000004 0.356737 0.0 0.489599 1.000001 1.000001 1.000001 1.000001 0.426533 0.0 0.43498899999999996 0.0
88 IPC-298 PI3K 49.0 0.4988 0.0 1.0 0.5012 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
89 RKO PI3K 49.0 0.5084 0.0 1.0 0.4916 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
88 IPC-298 p53 49.0 1.0 0.4986 0.5014 0.0 0.4986 0.4986 0.4986 0.4986 1.0 0.5014 1.0 0.5014
89 RKO p53 49.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
91 SK-MEL-24 Zero 49.0 0.5025999999999999 0.2536 1.0 0.4974 0.2536 0.2536 0.2536 0.2536 1.0 1.0 1.0 1.0
90 WT Zero 49.0 0.22849700000000006 0.12896799999999997 0.19960200000000003 0.508801 0.35914199999999996 0.355394 0.4032570000000002 0.31223499999999993 0.46584899999999996 0.15047100000000002 0.44598299999999996 0.16756000000000007
91 SK-MEL-24 BRAF 49.0 0.22473199999999996 0.132177 0.0 0.4988 0.36886499999999983 0.366789 0.4118239999999999 0.3150389999999999 0.4392469999999999 0.0 0.42919299999999977 0.0
90 WT BRAF 49.0 0.2179389999999999 0.12819299999999997 0.0 0.497601 0.37315600000000004 0.3752840000000001 0.41712899999999997 0.324834 0.4228929999999999 0.0 0.431041 0.0
91 SK-MEL-24 PI3K 49.0 0.498 0.0 1.0 0.502 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
91 SK-MEL-24 p53 49.0 1.0 0.495 1.0 0.0 0.495 0.495 0.495 0.495 1.0 1.0 1.0 1.0
90 WT PI3K 49.0 0.14333500000000002 0.0 0.359508 0.500401 0.0 0.0 0.0 0.0 0.5047869999999999 0.28075999999999995 0.46715199999999996 0.307772
