n_profile Patient_ID Drug_ID Time FGFR2 FRS2 TSC2 mTOR RHEB SOX10 FOXD3 ERBB3 ERBB2 ATM p53 p21 MDM2
39 CW-2 Zero 49.5 0.4992 0.4992 0.49679999999999996 0.5032 0.5032 0.506 0.25301 1.0 1.0 0.49679999999999996 0.49679999999999996 0.49679999999999996 0.0
38 CHL-1 PI3K 49.0 0.5002 0.5002 0.9999990000000001 0.0 0.0 0.4961989999999999 0.238066 0.236603 0.131283 0.49299899999999997 0.0 0.0 0.0
39 CW-2 BRAF 49.5 0.494 0.494 0.4998 0.5002000000000001 0.5002000000000001 0.505 0.26715 1.0 1.0 0.4998 0.4998 0.4998 0.0
38 CHL-1 p53 49.0 0.508799 0.508799 0.2665869999999999 0.741069 0.7376899999999998 0.49999899999999997 0.27039399999999997 0.2705789999999999 0.15071099999999993 0.5131999999999999 0.0 0.0 0.0
39 CW-2 PI3K 49.5 0.4998 0.4998 1.0 0.0 0.0 0.5154000000000001 0.22732600000000003 1.0 1.0 0.502 0.502 0.502 0.0
40 CL-40 Zero 49.0 0.5052 0.5052 0.5035999999999999 0.49639999999999995 0.49639999999999995 0.5052 0.0 0.0 0.0 0.5054 0.0 0.0 0.0
40 CL-40 BRAF 49.0 0.4868 0.4868 0.4866 0.5134 0.5134 0.49379999999999996 0.0 0.0 0.0 0.49779999999999996 0.0 0.0 0.0
39 CW-2 p53 49.5 0.5024 0.5024 0.0 1.0 1.0 0.4952000000000001 0.271181 1.0 1.0 0.5042 0.0 0.0 0.0
40 CL-40 PI3K 49.0 0.5072 0.5072 0.9999999999999999 0.0 0.0 0.49360000000000004 0.0 0.0 0.0 0.48760000000000003 0.0 0.0 0.0
41 MDST8 Zero 49.0 0.49600000000000005 0.49600000000000005 0.7472 0.25279999999999997 0.25279999999999997 0.49960000000000004 0.0 0.0 0.0 0.507 0.507 0.507 0.0
40 CL-40 p53 49.0 0.4996 0.4996 0.4925999999999999 0.5074 0.5074 0.5005999999999999 0.0 0.0 0.0 0.48460000000000003 0.0 0.0 0.0
42 G-361 Zero 49.0 0.4924 0.4924 0.7519999999999999 0.248 0.248 0.5087999999999999 0.0 0.0 0.0 0.5035999999999999 0.5035999999999999 0.5035999999999999 0.0
41 MDST8 BRAF 49.0 0.49980100000000005 0.49980100000000005 0.6330329999999997 0.3680540000000001 0.36635900000000005 0.505403 0.269277 0.269031 0.15003899999999995 0.500602 0.500602 0.500602 0.0
41 MDST8 PI3K 49.0 0.505 0.505 0.9999999999999999 0.0 0.0 0.5094 0.0 0.0 0.0 0.5034 0.5034 0.5034 0.0
42 G-361 BRAF 49.0 0.503399 0.503399 0.6267510000000002 0.369447 0.37066399999999994 0.501198 0.27679100000000006 0.2775890000000001 0.15551600000000002 0.49459899999999996 0.49459899999999996 0.49459899999999996 0.0
41 MDST8 p53 49.0 0.5115999999999999 0.5115999999999999 0.5067999999999999 0.49319999999999997 0.49319999999999997 0.49459999999999993 0.0 0.0 0.0 0.502 0.0 0.0 0.0
42 G-361 PI3K 49.0 0.5026 0.5026 0.9999999999999999 0.0 0.0 0.4932 0.0 0.0 0.0 0.5094000000000001 0.5094000000000001 0.5094000000000001 0.0
43 MEL-HO Zero 49.0 0.4934 0.4934 0.754 0.246 0.246 0.49720000000000003 0.0 0.0 0.0 0.503 0.503 0.503 0.0
42 G-361 p53 49.0 0.49759999999999993 0.49759999999999993 0.4984 0.5016 0.5016 0.494 0.0 0.0 0.0 0.495 0.0 0.0 0.0
43 MEL-HO BRAF 49.0 0.5077969999999999 0.5077969999999999 0.6287860000000001 0.36982699999999996 0.3674830000000001 0.5121970000000001 0.2796290000000001 0.27820500000000004 0.14422500000000005 0.49659900000000007 0.49659900000000007 0.49659900000000007 0.0
44 CaR-1 Zero 49.0 0.5091999999999997 0.5091999999999997 0.26725599999999994 0.7276400000000003 0.7284069999999997 0.5085989999999998 0.266338 0.2728240000000001 0.14839599999999992 0.5088010000000001 0.0 0.0 0.0
43 MEL-HO PI3K 49.0 0.5026 0.5026 1.0 0.0 0.0 0.5034000000000001 0.0 0.0 0.0 0.493 0.493 0.493 0.0
43 MEL-HO p53 49.0 0.49839999999999995 0.49839999999999995 0.48 0.52 0.52 0.5008 0.0 0.0 0.0 0.5035999999999999 0.0 0.0 0.0
44 CaR-1 BRAF 49.0 0.4938000000000001 0.4938000000000001 0.262701 0.7396059999999999 0.7368949999999999 0.4953960000000003 0.2732240000000002 0.26856300000000016 0.16273199999999996 0.5015929999999998 0.0 0.0 0.0
45 451Lu Zero 49.0 0.49399999999999994 0.49399999999999994 0.5064 0.4936 0.4936 0.5138 0.0 0.0 0.0 0.509 0.0 0.0 0.0
44 CaR-1 PI3K 49.0 0.4996 0.4996 1.0000019999999998 0.0 0.0 0.498202 0.22625500000000004 0.22823700000000002 0.132107 0.48520100000000005 0.0 0.0 0.0
45 451Lu BRAF 49.0 0.5163999999999995 0.5163999999999995 0.25723099999999993 0.7422199999999998 0.7436499999999999 0.4943979999999997 0.2651720000000001 0.2653490000000001 0.16379600000000005 0.5063979999999997 0.0 0.0 0.0
45 451Lu PI3K 49.0 0.503 0.503 1.0 0.0 0.0 0.5112 0.0 0.0 0.0 0.5048 0.0 0.0 0.0
45 451Lu p53 49.0 0.5068 0.5068 0.4928 0.5072 0.5072 0.5034000000000001 0.0 0.0 0.0 0.5 0.0 0.0 0.0
44 CaR-1 p53 49.0 0.5015990000000001 0.5015990000000001 0.26653299999999985 0.730717 0.7317550000000002 0.5073979999999996 0.27388899999999977 0.27848799999999985 0.15551500000000007 0.5032000000000001 0.0 0.0 0.0
46 LS-411N Zero 49.0 0.5008 0.5008 0.7470000000000001 0.253 0.253 0.4918 0.0 0.0 0.0 0.5044 0.5044 0.5044 0.0
47 CL-34 Zero 49.0 0.49 0.49 0.7487999999999999 0.2512 0.2512 0.5158 0.0 0.0 0.0 0.49379999999999996 0.49379999999999996 0.49379999999999996 0.0
46 LS-411N BRAF 49.0 0.5001979999999999 0.5001979999999999 0.6320459999999998 0.3695 0.36597099999999994 0.5045989999999998 0.275206 0.27587999999999985 0.15850000000000003 0.497801 0.497801 0.497801 0.0
47 CL-34 BRAF 49.0 0.5072020000000002 0.5072020000000002 0.6154119999999997 0.3835070000000001 0.38127399999999995 0.4980029999999998 0.27365100000000003 0.2732529999999999 0.15798300000000004 0.48879899999999993 0.48879899999999993 0.48879899999999993 0.0
47 CL-34 PI3K 49.0 0.5069999999999999 0.5069999999999999 1.0 0.0 0.0 0.506 0.0 0.0 0.0 0.5038 0.5038 0.5038 0.0
46 LS-411N PI3K 49.0 0.49979999999999997 0.49979999999999997 1.0 0.0 0.0 0.5075999999999999 0.0 0.0 0.0 0.4848 0.4848 0.4848 0.0
46 LS-411N p53 49.0 0.5028 0.5028 0.5138 0.4862000000000001 0.4862000000000001 0.4988 0.0 0.0 0.0 0.496 0.0 0.0 0.0
47 CL-34 p53 49.0 0.5005999999999999 0.5005999999999999 0.49499999999999994 0.505 0.505 0.5012 0.0 0.0 0.0 0.49899999999999994 0.0 0.0 0.0
49 SW48 Zero 49.0 0.509 0.509 0.0 1.0 1.0 0.5074000000000001 0.0 0.0 1.0 0.5006 0.5006 0.0 0.0
48 LB373-MEL-D Zero 49.0 0.49340000000000006 0.49340000000000006 0.7475999999999999 0.2524 0.2524 0.4926 0.0 0.0 0.0 0.5 0.5 0.5 0.0
49 SW48 BRAF 49.0 0.49339999999999995 0.49339999999999995 0.0 1.0 1.0 0.49920000000000003 0.0 0.0 1.0 0.491 0.491 0.0 0.0
48 LB373-MEL-D BRAF 49.0 0.5096 0.5096 0.7542 0.24579999999999996 0.24579999999999996 0.5082 0.0 0.0 0.0 0.502 0.502 0.502 0.0
49 SW48 PI3K 49.0 0.48940000000000006 0.48940000000000006 1.0 0.0 0.0 0.4997999999999999 0.0 0.0 1.0 0.4976 0.4976 0.4976 0.0
48 LB373-MEL-D PI3K 49.0 0.5102 0.5102 1.0 0.0 0.0 0.5038 0.0 0.0 0.0 0.5102 0.5102 0.5102 0.0
49 SW48 p53 49.0 0.4972 0.4972 0.0 0.9999999999999999 0.9999999999999999 0.4914 0.0 0.0 0.9999999999999999 0.5006 0.0 0.0 0.0
48 LB373-MEL-D p53 49.0 0.491 0.491 0.5085999999999999 0.49139999999999995 0.49139999999999995 0.49739999999999995 0.0 0.0 0.0 0.49840000000000007 0.0 0.0 0.0
50 COLO-829 Zero 49.0 0.49279999999999996 0.49279999999999996 0.751 0.249 0.249 0.5007999999999999 0.0 0.0 0.0 0.5022 0.5022 0.5022 0.0
51 NCI-H747 Zero 49.0 0.5075999999999999 0.5075999999999999 0.5012 0.4988 0.4988 0.5065999999999999 0.0 0.0 0.0 0.4937999999999999 0.0 0.0 0.0
51 NCI-H747 BRAF 49.0 0.5048 0.5048 0.49999999999999994 0.5 0.5 0.5024 0.0 0.0 0.0 0.5072 0.0 0.0 0.0
50 COLO-829 BRAF 49.0 0.502202 0.502202 0.6211640000000003 0.38199400000000006 0.38038599999999995 0.5034039999999999 0.275056 0.2724219999999999 0.15580100000000008 0.488001 0.488001 0.488001 0.0
51 NCI-H747 PI3K 49.0 0.49460000000000004 0.49460000000000004 1.0 0.0 0.0 0.496 0.0 0.0 0.0 0.49479999999999996 0.0 0.0 0.0
50 COLO-829 PI3K 49.0 0.5007999999999999 0.5007999999999999 0.9999999999999999 0.0 0.0 0.5024 0.0 0.0 0.0 0.4938 0.4938 0.4938 0.0
51 NCI-H747 p53 49.0 0.4974 0.4974 0.5105999999999999 0.48940000000000006 0.48940000000000006 0.5055999999999999 0.0 0.0 0.0 0.49660000000000004 0.0 0.0 0.0
50 COLO-829 p53 49.0 0.4942 0.4942 0.5016 0.4983999999999999 0.4983999999999999 0.4964 0.0 0.0 0.0 0.49019999999999997 0.0 0.0 0.0
52 IGR-37 Zero 49.0 0.4918 0.4918 0.7398 0.2602 0.2602 0.5014000000000001 0.0 0.0 0.0 0.48919999999999997 0.48919999999999997 0.48919999999999997 0.0
53 MEL-JUSO Zero 49.0 0.493 0.493 0.7549999999999999 0.24500000000000002 0.24500000000000002 0.49019999999999997 0.0 0.0 0.0 0.5012 0.5012 0.5012 0.0
52 IGR-37 BRAF 49.0 0.4938030000000001 0.4938030000000001 0.6351739999999999 0.373751 0.36931099999999994 0.4946029999999999 0.26488700000000004 0.263122 0.152958 0.499799 0.499799 0.499799 0.0
53 MEL-JUSO BRAF 49.0 0.5206 0.5206 0.7430000000000001 0.257 0.257 0.5078 0.0 0.0 0.0 0.498 0.498 0.498 0.0
52 IGR-37 PI3K 49.0 0.499 0.499 0.9999999999999999 0.0 0.0 0.5097999999999999 0.0 0.0 0.0 0.513 0.513 0.513 0.0
53 MEL-JUSO PI3K 49.0 0.4982 0.4982 1.0 0.0 0.0 0.49339999999999995 0.0 0.0 0.0 0.4906 0.4906 0.4906 0.0
52 IGR-37 p53 49.0 0.5028 0.5028 0.5114 0.4886 0.4886 0.5006 0.0 0.0 0.0 0.504 0.0 0.0 0.0
53 MEL-JUSO p53 49.0 0.5114000000000001 0.5114000000000001 0.4982 0.5018 0.5018 0.5074000000000001 0.0 0.0 0.0 0.4946 0.0 0.0 0.0
54 A101D Zero 49.0 0.5012 0.5012 0.7584 0.2416 0.2416 0.5111999999999999 0.0 0.0 0.0 0.5112 0.5112 0.5112 0.0
55 SK-MEL-24 Zero 49.0 0.5046 0.5046 0.7456000000000002 0.2544 0.2544 0.503 0.0 0.0 0.0 0.5006 0.5006 0.5006 0.0
54 A101D BRAF 49.0 0.4941979999999998 0.4941979999999998 0.642394 0.35992899999999994 0.3564669999999998 0.49539900000000003 0.2672179999999999 0.26920099999999997 0.1548740000000001 0.5084 0.5084 0.5084 0.0
55 SK-MEL-24 BRAF 49.0 0.4972009999999999 0.4972009999999999 0.6295969999999997 0.37306399999999984 0.37309299999999984 0.4913999999999997 0.2734189999999999 0.272834 0.16536000000000006 0.504199 0.504199 0.504199 0.0
54 A101D PI3K 49.0 0.5176000000000001 0.5176000000000001 1.0 0.0 0.0 0.49760000000000004 0.0 0.0 0.0 0.4974 0.4974 0.4974 0.0
55 SK-MEL-24 PI3K 49.0 0.4974 0.4974 1.0 0.0 0.0 0.5027999999999999 0.0 0.0 0.0 0.5044 0.5044 0.5044 0.0
54 A101D p53 49.0 0.49039999999999995 0.49039999999999995 0.49859999999999993 0.5014000000000001 0.5014000000000001 0.5044 0.0 0.0 0.0 0.4968 0.0 0.0 0.0
55 SK-MEL-24 p53 49.0 0.4928 0.4928 0.49739999999999995 0.5025999999999999 0.5025999999999999 0.4846 0.0 0.0 0.0 0.4989999999999999 0.0 0.0 0.0
56 CL-11 Zero 49.0 0.49839999999999995 0.49839999999999995 0.7454 0.2546 0.2546 0.4982 0.0 0.0 0.0 0.49959999999999993 0.49959999999999993 0.49959999999999993 0.0
57 HCC2998 Zero 49.0 0.4974 0.4974 0.5092000000000001 1.0 0.4908 0.5034000000000001 0.0 0.0 0.0 0.4918 0.4918 0.2544 0.0
57 HCC2998 BRAF 49.0 0.504 0.504 0.49339999999999995 1.0 0.5065999999999999 0.494 0.0 0.0 0.0 0.5072 0.5072 0.25239999999999996 0.0
56 CL-11 BRAF 49.0 0.49540000000000006 0.49540000000000006 0.7484000000000001 0.2516 0.2516 0.4966 0.0 0.0 0.0 0.4924 0.4924 0.4924 0.0
57 HCC2998 PI3K 49.0 0.49960000000000004 0.49960000000000004 1.0 1.0 0.0 0.5016 0.0 0.0 0.0 0.4948 0.4948 0.4948 0.0
56 CL-11 PI3K 49.0 0.5054 0.5054 1.0 0.0 0.0 0.49639999999999995 0.0 0.0 0.0 0.5022 0.5022 0.5022 0.0
57 HCC2998 p53 49.0 0.5094 0.5094 0.5002 1.0 0.49979999999999997 0.4964 0.0 0.0 0.0 0.506 0.0 0.0 0.0
56 CL-11 p53 49.0 0.5032 0.5032 0.49400000000000005 0.506 0.506 0.5024000000000001 0.0 0.0 0.0 0.497 0.0 0.0 0.0
58 SW1417 Zero 49.0 0.489 0.489 0.7489999999999999 0.251 0.251 0.5015999999999999 0.0 0.0 0.0 0.5074000000000001 0.5074000000000001 0.5074000000000001 0.0
59 Hs-939-T Zero 49.0 0.5102 0.5102 0.7585999999999999 0.2414 0.2414 0.48740000000000006 0.0 0.0 0.0 0.5088 0.5088 0.5088 0.0
58 SW1417 BRAF 49.0 0.498601 0.498601 0.6258550000000003 0.3731300000000001 0.37277599999999994 0.500601 0.27385400000000004 0.2760620000000001 0.162716 0.5051990000000001 0.5051990000000001 0.5051990000000001 0.0
59 Hs-939-T BRAF 49.0 0.496998 0.496998 0.628279 0.3724629999999999 0.37037699999999996 0.5021979999999999 0.278453 0.27891299999999997 0.15777999999999992 0.495798 0.495798 0.495798 0.0
58 SW1417 PI3K 49.0 0.5049999999999999 0.5049999999999999 1.0 0.0 0.0 0.5044 0.0 0.0 0.0 0.497 0.497 0.497 0.0
59 Hs-939-T PI3K 49.0 0.4876 0.4876 1.0 0.0 0.0 0.493 0.0 0.0 0.0 0.49620000000000003 0.49620000000000003 0.49620000000000003 0.0
58 SW1417 p53 49.0 0.5 0.5 0.4988 0.5012 0.5012 0.5098 0.0 0.0 0.0 0.49960000000000004 0.0 0.0 0.0
59 Hs-939-T p53 49.0 0.4885999999999999 0.4885999999999999 0.505 0.495 0.495 0.4996 0.0 0.0 0.0 0.4984 0.0 0.0 0.0
60 MMAc-SF Zero 49.0 0.4996 0.4996 0.748 0.252 0.252 0.492 0.0 0.0 0.0 0.49 0.49 0.49 0.0
61 SW620 Zero 49.0 0.5042 0.5042 0.5172000000000001 0.4828 0.4828 0.506 0.0 0.0 0.0 0.5048 0.0 0.0 0.0
61 SW620 BRAF 49.0 0.49760000000000004 0.49760000000000004 0.5012 0.4987999999999999 0.4987999999999999 0.4988 0.0 0.0 0.0 0.4988 0.0 0.0 0.0
61 SW620 PI3K 49.0 0.4958 0.4958 1.0 0.0 0.0 0.5062 0.0 0.0 0.0 0.498 0.0 0.0 0.0
60 MMAc-SF BRAF 49.0 0.49959800000000004 0.49959800000000004 0.6312000000000002 0.366451 0.369515 0.5165979999999998 0.279447 0.281318 0.14498099999999997 0.494999 0.494999 0.494999 0.0
61 SW620 p53 49.0 0.49959999999999993 0.49959999999999993 0.4964 0.5035999999999999 0.5035999999999999 0.48679999999999995 0.0 0.0 0.0 0.5052 0.0 0.0 0.0
60 MMAc-SF PI3K 49.0 0.5085999999999999 0.5085999999999999 1.0 0.0 0.0 0.496 0.0 0.0 0.0 0.5065999999999999 0.5065999999999999 0.5065999999999999 0.0
60 MMAc-SF p53 49.0 0.507 0.507 0.48879999999999996 0.5112 0.5112 0.5084 0.0 0.0 0.0 0.4856 0.0 0.0 0.0
62 IPC-298 Zero 49.0 0.5194000000000001 0.5194000000000001 0.7522000000000002 0.2478 0.2478 0.515 0.0 0.0 0.0 0.5107999999999999 0.5107999999999999 0.5107999999999999 0.0
62 IPC-298 BRAF 49.0 0.5084000000000001 0.5084000000000001 0.754 0.24599999999999997 0.24599999999999997 0.49479999999999996 0.0 0.0 0.0 0.5094 0.5094 0.5094 0.0
63 IGR-1 Zero 49.0 0.49960000000000004 0.49960000000000004 0.7326 0.26739999999999997 0.26739999999999997 0.5105999999999999 0.0 0.0 0.0 0.488 0.488 0.488 0.0
62 IPC-298 PI3K 49.0 0.5026 0.5026 1.0 0.0 0.0 0.4986 0.0 0.0 0.0 0.493 0.493 0.493 0.0
62 IPC-298 p53 49.0 0.5018 0.5018 0.48119999999999996 0.5187999999999999 0.5187999999999999 0.5017999999999999 0.0 0.0 0.0 0.49839999999999995 0.0 0.0 0.0
63 IGR-1 BRAF 49.0 0.4966020000000001 0.4966020000000001 0.6299520000000002 0.36917400000000017 0.3692680000000001 0.5154030000000001 0.2825039999999998 0.2829109999999999 0.154091 0.4968009999999999 0.4968009999999999 0.4968009999999999 0.0
63 IGR-1 PI3K 49.0 0.5056 0.5056 0.9999999999999999 0.0 0.0 0.5038 0.0 0.0 0.0 0.49920000000000003 0.49920000000000003 0.49920000000000003 0.0
64 WM-115 Zero 49.0 0.4976 0.4976 0.7557999999999999 0.24419999999999997 0.24419999999999997 0.4982 0.0 0.0 0.0 0.5098 0.5098 0.5098 0.0
63 IGR-1 p53 49.0 0.4942 0.4942 0.49420000000000003 0.5058 0.5058 0.5057999999999999 0.0 0.0 0.0 0.5068 0.0 0.0 0.0
64 WM-115 BRAF 49.0 0.4979969999999999 0.4979969999999999 0.6348060000000002 0.3658759999999998 0.3666219999999999 0.5057979999999997 0.2732829999999999 0.27689699999999995 0.14966199999999996 0.500599 0.500599 0.500599 0.0
65 SW1116 Zero 49.0 0.4994 0.4994 0.7514000000000001 0.24860000000000002 0.24860000000000002 0.49520000000000003 0.0 0.0 0.0 0.4994 0.4994 0.4994 0.0
64 WM-115 PI3K 49.0 0.4902 0.4902 1.0 0.0 0.0 0.5112 0.0 0.0 0.0 0.5054000000000001 0.5054000000000001 0.5054000000000001 0.0
65 SW1116 BRAF 49.0 0.48739999999999994 0.48739999999999994 0.744 0.256 0.256 0.5028 0.0 0.0 0.0 0.4808 0.4808 0.4808 0.0
64 WM-115 p53 49.0 0.5042 0.5042 0.49879999999999997 0.5012 0.5012 0.49720000000000003 0.0 0.0 0.0 0.49760000000000004 0.0 0.0 0.0
65 SW1116 PI3K 49.0 0.4982 0.4982 1.0 0.0 0.0 0.48519999999999996 0.0 0.0 0.0 0.4974 0.4974 0.4974 0.0
65 SW1116 p53 49.0 0.5124 0.5124 0.4884 0.5115999999999999 0.5115999999999999 0.5084 0.0 0.0 0.0 0.49939999999999996 0.0 0.0 0.0
66 HT-144 Zero 49.0 0.49219999999999997 0.49219999999999997 0.7402 0.2598 0.2598 0.5012 0.0 0.0 0.0 0.48840000000000006 0.48840000000000006 0.48840000000000006 0.0
67 C2BBe1 Zero 49.0 0.49520299999999995 0.49520299999999995 0.6273659999999995 0.3717710000000001 0.3742540000000001 0.5073999999999997 0.254923 0.255149 0.1418280000000001 0.505799 0.505799 0.505799 0.0
66 HT-144 BRAF 49.0 0.493199 0.493199 0.6227829999999999 0.3789319999999999 0.378053 0.5141969999999999 0.2801079999999999 0.27382399999999996 0.154029 0.489398 0.489398 0.489398 0.0
66 HT-144 PI3K 49.0 0.4948 0.4948 0.9999999999999999 0.0 0.0 0.499 0.0 0.0 0.0 0.4934 0.4934 0.4934 0.0
66 HT-144 p53 49.0 0.5062000000000001 0.5062000000000001 0.5118 0.4882 0.4882 0.4862 0.0 0.0 0.0 0.5004000000000001 0.0 0.0 0.0
67 C2BBe1 BRAF 49.0 0.4972000000000001 0.4972000000000001 0.62551 0.371453 0.371841 0.500203 0.277394 0.274549 0.16291899999999995 0.49939799999999995 0.49939799999999995 0.49939799999999995 0.0
67 C2BBe1 PI3K 49.0 0.507401 0.507401 1.0 0.0 0.0 0.4956 0.22807 0.22753800000000002 0.135282 0.49560100000000007 0.49560100000000007 0.49560100000000007 0.0
68 COLO-320-HSR Zero 49.0 0.5014029999999998 0.5014029999999998 0.27573099999999984 0.7234939999999997 0.7244299999999999 0.5001979999999996 0.26625799999999994 0.26609599999999983 0.14545100000000005 0.49419799999999975 0.0 0.0 0.0
67 C2BBe1 p53 49.0 0.5125990000000001 0.5125990000000001 0.2749379999999999 0.7186260000000004 0.7223130000000002 0.4775979999999999 0.25326200000000004 0.24901800000000004 0.14463200000000004 0.49720099999999995 0.0 0.0 0.0
68 COLO-320-HSR BRAF 49.0 0.49239999999999995 0.49239999999999995 0.27499000000000007 0.7314069999999998 0.7293559999999999 0.4939999999999999 0.27719600000000005 0.27529699999999996 0.15351500000000004 0.49039900000000014 0.0 0.0 0.0
69 COLO-678 Zero 49.0 0.5038 0.5038 0.7464 0.2536 0.2536 0.49 0.0 0.0 0.0 0.5054 0.5054 0.5054 0.0
69 COLO-678 BRAF 49.0 0.501 0.501 0.75 0.25 0.25 0.488 0.0 0.0 0.0 0.5004000000000001 0.5004000000000001 0.5004000000000001 0.0
68 COLO-320-HSR PI3K 49.0 0.5070009999999999 0.5070009999999999 1.0000019999999998 0.0 0.0 0.4874020000000001 0.22522199999999998 0.21933399999999997 0.128459 0.4958010000000001 0.0 0.0 0.0
69 COLO-678 PI3K 49.0 0.5066 0.5066 0.9999999999999999 0.0 0.0 0.49579999999999996 0.0 0.0 0.0 0.5072 0.5072 0.5072 0.0
69 COLO-678 p53 49.0 0.5048 0.5048 0.5024 0.4976 0.4976 0.5005999999999999 0.0 0.0 0.0 0.5078 0.0 0.0 0.0
68 COLO-320-HSR p53 49.0 0.500798 0.500798 0.269617 0.7283620000000001 0.730915 0.49639899999999987 0.2656070000000001 0.265049 0.14305300000000004 0.5000009999999997 0.0 0.0 0.0
70 SK-MEL-3 Zero 49.0 0.5054 0.5054 0.7492000000000001 0.2508 0.2508 0.5096 0.0 0.0 0.0 0.5084 0.5084 0.5084 0.0
71 SK-CO-1 Zero 49.0 0.5142 0.5142 0.7504000000000001 0.2496 0.2496 0.5034 0.0 0.0 0.0 0.49260000000000004 0.49260000000000004 0.49260000000000004 0.0
71 SK-CO-1 BRAF 49.0 0.5052 0.5052 0.7582 0.24180000000000001 0.24180000000000001 0.49179999999999996 0.0 0.0 0.0 0.5069999999999999 0.5069999999999999 0.5069999999999999 0.0
70 SK-MEL-3 BRAF 49.0 0.5028020000000001 0.5028020000000001 0.641078 0.36457400000000006 0.362475 0.5011999999999999 0.27335700000000007 0.2669710000000001 0.15529500000000002 0.5132000000000001 0.5132000000000001 0.5132000000000001 0.0
71 SK-CO-1 PI3K 49.0 0.49860000000000004 0.49860000000000004 1.0 0.0 0.0 0.4998 0.0 0.0 0.0 0.5105999999999999 0.5105999999999999 0.5105999999999999 0.0
70 SK-MEL-3 PI3K 49.0 0.4936 0.4936 1.0 0.0 0.0 0.4966 0.0 0.0 0.0 0.5008 0.5008 0.5008 0.0
71 SK-CO-1 p53 49.0 0.48939999999999995 0.48939999999999995 0.5118 0.4882 0.4882 0.5118 0.0 0.0 0.0 0.49099999999999994 0.0 0.0 0.0
70 SK-MEL-3 p53 49.0 0.49079999999999996 0.49079999999999996 0.504 0.496 0.496 0.5042 0.0 0.0 0.0 0.5042 0.0 0.0 0.0
73 UACC-257 Zero 49.0 0.4932 0.4932 0.7458 0.2542 0.2542 0.5106 0.0 0.0 0.0 0.5 0.5 0.5 0.0
72 SNU-175 Zero 49.0 0.49120000000000014 0.49120000000000014 0.6229949999999999 0.3754579999999999 0.376815 0.510798 0.25574199999999997 0.2554520000000001 0.13929300000000006 0.48519999999999996 0.48519999999999996 0.48519999999999996 0.0
73 UACC-257 BRAF 49.0 0.510601 0.510601 0.6301239999999999 0.36757199999999995 0.3694349999999999 0.49700099999999997 0.27185699999999996 0.273269 0.15209500000000006 0.504001 0.504001 0.504001 0.0
73 UACC-257 PI3K 49.0 0.4962 0.4962 1.0 0.0 0.0 0.5132 0.0 0.0 0.0 0.4934 0.4934 0.4934 0.0
72 SNU-175 BRAF 49.0 0.4896010000000001 0.4896010000000001 0.6248269999999998 0.37557300000000005 0.374023 0.5108009999999996 0.2784750000000002 0.2771950000000001 0.15131 0.501401 0.501401 0.501401 0.0
73 UACC-257 p53 49.0 0.48919999999999997 0.48919999999999997 0.4992 0.5008 0.5008 0.5027999999999999 0.0 0.0 0.0 0.48479999999999995 0.0 0.0 0.0
74 MZ7-mel Zero 49.0 0.506 0.506 0.7642 0.2358 0.2358 0.5242 0.0 0.0 0.0 0.5142 0.5142 0.5142 0.0
72 SNU-175 PI3K 49.0 0.49419900000000005 0.49419900000000005 0.999998 0.0 0.0 0.494398 0.22782900000000003 0.224737 0.139009 0.49260000000000004 0.49260000000000004 0.49260000000000004 0.0
74 MZ7-mel BRAF 49.0 0.4955999999999998 0.4955999999999998 0.6210670000000001 0.3759130000000001 0.3749990000000001 0.49379799999999985 0.2749999999999999 0.27860399999999996 0.15272199999999997 0.49159999999999987 0.49159999999999987 0.49159999999999987 0.0
72 SNU-175 p53 49.0 0.4978 0.4978 0.2681399999999999 0.7382979999999996 0.7324459999999996 0.49220300000000006 0.2667840000000001 0.26942400000000005 0.15421199999999996 0.4904010000000001 0.0 0.0 0.0
74 MZ7-mel PI3K 49.0 0.49539999999999995 0.49539999999999995 0.9999999999999999 0.0 0.0 0.5129999999999999 0.0 0.0 0.0 0.5045999999999999 0.5045999999999999 0.5045999999999999 0.0
75 Hs-940-T Zero 49.0 0.5028 0.5028 0.7502000000000001 0.24980000000000002 0.24980000000000002 0.502 0.0 0.0 0.0 0.5008 0.5008 0.5008 0.0
74 MZ7-mel p53 49.0 0.502 0.502 0.49899999999999994 0.501 0.501 0.5126 0.0 0.0 0.0 0.49959999999999993 0.0 0.0 0.0
75 Hs-940-T BRAF 49.0 0.5008 0.5008 0.7438 0.2562 0.2562 0.5064 0.0 0.0 0.0 0.5012000000000001 0.5012000000000001 0.5012000000000001 0.0
75 Hs-940-T PI3K 49.0 0.5056 0.5056 1.0 0.0 0.0 0.5006 0.0 0.0 0.0 0.4944 0.4944 0.4944 0.0
76 Mewo Zero 49.0 0.5039989999999999 0.5039989999999999 0.6251379999999996 0.3735569999999998 0.3746339999999998 0.5100009999999996 0.2613 0.2621289999999999 0.14053700000000002 0.4939989999999999 0.4939989999999999 0.4939989999999999 0.0
75 Hs-940-T p53 49.0 0.5087999999999999 0.5087999999999999 0.5095999999999999 0.4904 0.4904 0.49079999999999996 0.0 0.0 0.0 0.5024000000000001 0.0 0.0 0.0
77 COLO-205 Zero 49.0 0.4952 0.4952 0.7516 0.2484 0.2484 0.4916 0.0 0.0 0.0 0.5024 0.5024 0.5024 0.0
