n_profile Patient_ID Drug_ID Time RAS SOS GRB2 SPRY PI3K GAB1 EGF EGFR HGF MET CRAF FGF
34 SNU-C1 PI3K 49.0 0.00803 0.006881999999999999 0.0014000000000000002 0.9999999999999998 0.0 0.565013 0.580199 0.6010059999999999 0.5006 0.5006 0.008349 0.0
34 SNU-C1 p53 49.0 0.009521000000000002 0.006499 0.0022270000000000002 1.000001 0.5812779999999999 0.562062 0.5843999999999997 0.6147269999999998 0.5064 0.5064 0.00974 0.0
35 GAK Zero 49.0 1.0000029999999998 0.09203500000000003 0.09052600000000001 0.8724799999999999 0.30167199999999994 0.5268900000000001 0.18420200000000003 0.0048 0.499801 0.5236000000000001 0.9132759999999999 0.0
35 GAK BRAF 49.0 0.9999969999999998 0.10586000000000002 0.10224800000000002 0.8522839999999998 0.29458100000000004 0.535844 0.179599 0.007536 0.5099990000000001 0.529984 0.9096209999999998 0.0
35 GAK PI3K 49.0 1.0000009999999997 0.06874000000000004 0.06602500000000006 0.9035830000000001 0.0 0.5288969999999998 0.17379900000000004 0.00302 0.5 0.5252999999999999 0.9137839999999996 0.0
35 GAK p53 49.0 1.000001 0.10482700000000002 0.10102000000000003 0.863505 0.5744269999999998 0.535125 0.18620000000000003 0.006064000000000001 0.5072019999999999 0.5308839999999999 0.915472 0.0
36 SW948 Zero 49.0 0.999999 0.134475 0.0013410000000000002 0.999599 0.999999 0.49663099999999993 0.5437989999999999 0.5922589999999999 0.49579899999999993 0.49579899999999993 0.999999 0.0
36 SW948 BRAF 49.0 0.9999979999999997 0.14593200000000003 0.0014000000000000002 0.9995979999999998 0.9999979999999997 0.49519799999999997 0.5471989999999999 0.5954689999999998 0.494998 0.494998 0.9997979999999997 0.0
36 SW948 PI3K 49.0 0.9999999999999999 0.115714 0.0 0.9999999999999999 0.0 0.503 0.5459999999999999 0.592088 0.5028 0.5028 0.9999999999999999 0.0
36 SW948 p53 49.0 1.000002 0.124001 0.000778 1.000002 1.000002 0.49680100000000005 0.5514009999999999 0.582901 0.49620100000000006 0.49620100000000006 1.000002 0.0
37 HT-144 Zero 49.0 0.0 0.0 0.0 0.9999999999999999 0.491316 0.475804 0.32280000000000003 0.0 0.4962 0.477118 0.32063699999999995 0.1262
37 HT-144 BRAF 49.0 0.029355 0.03223700000000001 0.12731000000000006 0.802486 0.5003769999999998 0.4903329999999999 0.32580299999999973 0.004538 0.5067980000000001 0.4893989999999999 0.623011 0.12560100000000005
37 HT-144 PI3K 49.0 0.0 0.0 0.0 0.9999980000000002 0.0 0.49108599999999997 0.32339899999999994 0.0 0.5091979999999999 0.49235599999999996 0.31723799999999996 0.1342
37 HT-144 p53 49.0 0.0 0.0 0.0 0.9999999999999998 0.83213 0.48385900000000004 0.3282 0.0 0.5021999999999998 0.48493099999999995 0.32270899999999997 0.12560000000000004
38 CHL-1 Zero 49.5 0.7749010000000001 0.25489900000000004 0.1379729999999999 0.800067 0.9918580000000001 0.4974010000000001 0.153001 0.0 0.4972010000000001 0.4972010000000001 0.7256230000000001 0.042800000000000005
38 CHL-1 BRAF 49.5 0.7750799999999999 0.24322499999999994 0.132662 0.8083579999999998 0.9914799999999998 0.490202 0.14160200000000003 0.0 0.49000200000000005 0.49000200000000005 0.7292019999999999 0.042400999999999994
38 CHL-1 PI3K 49.5 0.6698400000000001 0.18578800000000004 0.071535 0.8708480000000001 0.0 0.49839900000000004 0.15319800000000003 0.0 0.49819900000000006 0.49819900000000006 0.6261269999999999 0.03740099999999999
39 NCI-H747 Zero 49.0 0.9999999999999998 0.06546600000000001 0.10230900000000005 0.9267879999999998 0.7326169999999999 0.5049469999999999 0.6029999999999995 0.6352929999999999 0.49159899999999995 0.5038319999999998 0.9999999999999998 0.05820000000000001
38 CHL-1 p53 49.5 0.7728369999999999 0.24077600000000007 0.12459799999999999 0.8113779999999998 0.9894829999999999 0.5084009999999998 0.15739900000000004 0.0 0.5084009999999998 0.5084009999999998 0.7312009999999999 0.0372
39 NCI-H747 BRAF 49.0 0.9999999999999996 0.06518100000000003 0.102211 0.9201959999999997 0.7340669999999998 0.5122399999999998 0.6068009999999997 0.6232189999999997 0.499201 0.5109799999999999 0.9999999999999996 0.057
39 NCI-H747 PI3K 49.0 0.9999999999999998 0.06756400000000001 0.10276800000000005 0.9231349999999999 0.0 0.5254399999999999 0.6241989999999997 0.6422709999999999 0.5129989999999999 0.5247489999999999 0.9999999999999998 0.05879999999999999
39 NCI-H747 p53 49.0 0.9999979999999997 0.058938000000000004 0.09275500000000005 0.9299689999999999 0.7158019999999997 0.5099989999999998 0.6159989999999999 0.6432460000000001 0.49819900000000006 0.5090119999999998 0.9999979999999997 0.056999999999999995
40 SK-MEL-24 Zero 49.0 0.0 0.0 0.0 0.9999999999999999 0.700886 0.5071 0.393 0.0 0.49759999999999993 0.49711099999999997 0.0 0.3618
40 SK-MEL-24 BRAF 49.0 0.583933 0.605575 0.7034499999999998 0.11298600000000004 0.7308030000000001 0.5289139999999999 0.38460100000000014 0.04092399999999999 0.5038020000000001 0.5032020000000001 0.017020999999999994 0.34100400000000003
40 SK-MEL-24 PI3K 49.0 0.0 0.0 0.0 0.9999999999999999 0.0 0.515616 0.39940000000000003 0.0 0.5052 0.5044 0.0 0.3478
40 SK-MEL-24 p53 49.0 0.0 0.0 0.0 1.0000000000000002 0.7990730000000003 0.49483900000000003 0.39999999999999997 0.0 0.4864 0.48584700000000003 0.0 0.3430000000000001
41 SW626 Zero 49.0 0.9999999999999999 0.0 0.0 0.9999999999999999 0.361381 0.49789900000000004 0.5915990000000001 0.6140250000000002 0.499599 0.506799 0.9999999999999999 0.3134010000000001
41 SW626 BRAF 49.0 1.000001 0.0 0.0 1.000001 0.36280300000000004 0.5043569999999999 0.5944009999999998 0.609228 0.506401 0.5117029999999999 1.000001 0.323001
41 SW626 PI3K 49.0 1.0 0.0004 0.0 1.0 0.0 0.484493 0.5862 0.6272819999999999 0.4882 0.49479999999999996 1.0 0.3154
42 LS-123 Zero 49.0 0.9999999999999999 0.0012000000000000001 0.001607 0.9967959999999999 0.49799999999999994 0.49739999999999995 0.4584 0.6014379999999998 0.49739999999999995 0.49739999999999995 0.9999999999999999 0.10200000000000001
41 SW626 p53 49.0 1.0000029999999993 0.000201 0.000112 0.9999159999999995 0.6218689999999998 0.489108 0.5934019999999999 0.6139019999999997 0.494401 0.5000319999999999 1.0000029999999993 0.308201
42 LS-123 BRAF 49.0 1.0000009999999997 0.002468 0.003442 0.995373 0.5068009999999998 0.5062009999999999 0.4523999999999999 0.6003099999999998 0.5062009999999999 0.5062009999999999 1.0000009999999997 0.106601
42 LS-123 PI3K 49.0 0.9999989999999996 0.0017639999999999997 0.0023610000000000003 0.995604 0.0 0.5051989999999997 0.4589999999999999 0.6036649999999999 0.5051989999999997 0.5051989999999997 0.9999989999999996 0.1032
42 LS-123 p53 49.0 0.9999999999999997 0.0019800000000000004 0.0034120000000000005 0.9959999999999997 0.4953469999999999 0.494 0.4492 0.6034199999999997 0.494 0.494 0.9999999999999997 0.1062
43 SH-4 Zero 49.0 0.0042 0.0038640000000000007 0.061001 0.9999989999999996 0.22115100000000004 0.4999989999999999 0.18900000000000003 0.0 0.4999989999999999 0.4999989999999999 0.004999999999999999 0.08579900000000001
43 SH-4 BRAF 49.0 0.17785800000000007 0.1821740000000001 0.26832800000000007 0.6678969999999997 0.2286320000000001 0.501322 0.2004030000000001 0.022446 0.4974009999999999 0.4974009999999999 0.15435500000000005 0.0908
43 SH-4 PI3K 49.0 0.00402 0.0037120000000000005 0.07047700000000001 0.999999 0.0 0.4969999999999999 0.19840000000000002 0.0 0.4969999999999999 0.4969999999999999 0.0041990000000000005 0.07100000000000001
43 SH-4 p53 49.0 0.004921999999999998 0.004760999999999999 0.06862200000000002 0.9999999999999998 0.5109999999999998 0.5085999999999999 0.19060000000000002 0.0 0.5085999999999999 0.5085999999999999 0.005158999999999999 0.08800000000000001
44 SNU-1040 Zero 49.5 0.8232429999999997 0.764763 0.8588879999999995 0.4179019999999999 1.0000019999999998 0.5998169999999998 0.49699799999999994 0.15370400000000004 0.49560100000000007 0.5644059999999999 0.8916249999999999 0.05420099999999999
44 SNU-1040 BRAF 49.5 0.8297899999999995 0.7718359999999994 0.849411 0.42211000000000015 0.9999999999999997 0.6031129999999996 0.493802 0.14234999999999998 0.5066009999999997 0.5726599999999998 0.8970919999999994 0.06099799999999998
45 SK-MEL-1 Zero 49.0 0.004199999999999999 0.0 0.017725 1.0 0.27913299999999996 0.502 0.30739999999999995 0.0 0.502 0.502 0.004199999999999999 0.274
44 SNU-1040 PI3K 49.5 0.7989939999999999 0.7383989999999996 0.845647 0.4384609999999999 0.0 0.6042589999999995 0.5093989999999997 0.15619300000000017 0.5031999999999999 0.5719729999999997 0.8623889999999999 0.056200999999999994
45 SK-MEL-1 BRAF 49.0 0.292674 0.10553300000000002 0.355981 0.465945 0.3070230000000001 0.5082769999999999 0.30220099999999983 0.020981000000000003 0.49979899999999994 0.49979899999999994 0.252991 0.2628
44 SNU-1040 p53 49.5 0.828081 0.7711059999999998 0.8556859999999997 0.420378 1.0000000000000002 0.6073350000000002 0.49080199999999996 0.136824 0.49880099999999994 0.5749740000000002 0.893544 0.058999000000000024
45 SK-MEL-1 PI3K 49.0 0.0016530000000000004 0.0 0.015944999999999997 0.9999999999999998 0.0 0.49360000000000004 0.30560000000000004 0.0 0.49360000000000004 0.49360000000000004 0.0018000000000000004 0.26760000000000006
45 SK-MEL-1 p53 49.0 0.005200000000000001 0.0 0.016069 0.9999999999999999 0.49420000000000014 0.49420000000000014 0.2886 0.0 0.49420000000000014 0.49420000000000014 0.005205 0.2624000000000001
46 MMAc-SF Zero 49.0 0.0 0.0 0.0 1.0 0.366972 0.5054000000000001 0.15360000000000001 0.0 0.5054000000000001 0.5054000000000001 0.0 0.0
46 MMAc-SF BRAF 49.5 0.77169 0.7727670000000001 0.77813 0.07552600000000001 0.611246 0.5154080000000002 0.15479999999999997 0.035776999999999996 0.49559700000000007 0.49559700000000007 0.04014399999999999 0.0
46 MMAc-SF PI3K 49.0 0.0 0.0 0.0 1.0 0.0 0.4916 0.15360000000000001 0.0 0.4916 0.4916 0.0 0.0
46 MMAc-SF p53 49.0 0.0 0.0 0.0 1.0 0.4854 0.485372 0.1586 0.0 0.48519999999999996 0.48519999999999996 0.0 0.0
47 RKO Zero 49.0 0.013493999999999997 0.013305999999999998 0.0006000000000000001 0.9992 0.9999999999999999 0.49220499999999995 0.0826 0.0 0.5044 0.5045999999999999 0.013312 0.0
47 RKO BRAF 49.0 0.48769300000000004 0.547976 0.40393100000000015 0.198504 0.9999999999999997 0.49842600000000004 0.081799 0.054743999999999994 0.5001990000000001 0.5001990000000001 0.310136 0.0
47 RKO PI3K 49.0 0.018514 0.017997 0.0015999999999999999 0.9976000000000002 0.0 0.48975399999999997 0.08220000000000001 0.0 0.4993999999999999 0.4997399999999999 0.018579 0.0
47 RKO p53 49.0 0.01831 0.017893000000000003 0.0007999999999999999 0.9986000000000002 1.0000000000000002 0.4961379999999999 0.08120000000000001 0.0 0.5054000000000001 0.5058 0.01799 0.0
48 SNU-407 Zero 49.0 1.000001 0.092968 0.028865 0.971627 1.000001 0.484847 0.16100000000000003 0.0014000000000000002 0.493401 0.493401 1.000001 0.27460100000000004
48 SNU-407 BRAF 49.0 0.9999999999999996 0.09960200000000002 0.033135 0.9676259999999995 0.9999999999999996 0.492658 0.16200000000000003 0.002 0.5035999999999998 0.5035999999999998 0.9999999999999996 0.27079999999999993
48 SNU-407 PI3K 49.0 1.0000010000000001 0.10013500000000002 0.029022000000000003 0.9717460000000002 0.0 0.49274699999999994 0.17339999999999997 0.00086 0.503001 0.503001 1.0000010000000001 0.2685999999999999
48 SNU-407 p53 49.0 1.000001 0.09460200000000002 0.030863 0.9699690000000001 1.000001 0.488221 0.16920000000000002 0.0014 0.49579999999999996 0.49579999999999996 1.000001 0.2760009999999999
49 WM793B Zero 49.0 0.0 0.0 0.12855100000000008 0.9999999999999993 0.3177209999999999 0.47524100000000014 0.445599 0.6185289999999997 0.49720100000000006 0.49620100000000017 0.0 0.20280100000000006
49 WM793B BRAF 49.5 0.15285700000000021 0.14318200000000023 0.5457229999999996 0.773204 0.44948299999999974 0.5364939999999996 0.4543989999999997 0.7071549999999999 0.500401 0.4988009999999999 0.05593999999999999 0.20079500000000022
49 WM793B PI3K 49.0 0.0 0.0 0.132857 0.999998 0.0 0.4731350000000001 0.45500000000000007 0.6026619999999999 0.4997980000000001 0.498958 0.0 0.19999899999999998
49 WM793B p53 49.0 0.0 0.0 0.13119400000000006 1.0 0.5007359999999998 0.48483000000000004 0.43560100000000007 0.5948050000000001 0.5112000000000001 0.5100500000000001 0.0 0.20300000000000004
50 LS-180 Zero 49.0 0.9999999999999998 0.0002 0.0 0.9999999999999998 0.9999999999999998 0.4962000000000001 0.7677999999999998 0.5884780000000001 0.5076000000000002 0.5076000000000002 0.9999999999999998 0.0924
50 LS-180 BRAF 49.0 1.0 0.0 0.0 1.0 1.0 0.49662400000000007 0.7566 0.598202 0.5078 0.5078 1.0 0.08800000000000001
50 LS-180 PI3K 49.0 0.9999990000000001 0.0 0.0 0.9999990000000001 0.0 0.48952 0.770999 0.589276 0.5001990000000001 0.500399 0.9999990000000001 0.08919999999999999
50 LS-180 p53 49.0 0.9999999999999999 0.0 0.0 0.9999999999999999 0.9999999999999999 0.48139999999999994 0.7594 0.593978 0.4919999999999999 0.4919999999999999 0.9999999999999999 0.0918
51 LS-411N Zero 49.0 0.013340000000000003 0.012588000000000002 0.009594000000000002 0.9875600000000001 0.2816859999999999 0.4972 0.39799900000000016 0.2636070000000001 0.4944 0.4944 0.014490000000000005 0.04220000000000001
51 LS-411N BRAF 49.0 0.589997 0.6062419999999998 0.555534 0.17956900000000006 0.4296539999999996 0.6708959999999999 0.368201 0.5082909999999998 0.5164059999999997 0.5164059999999997 0.5967089999999998 0.03739899999999997
51 LS-411N PI3K 49.0 0.0104 0.009791999999999999 0.0084 0.9889990000000001 0.0 0.5007989999999999 0.38220000000000004 0.26470699999999997 0.4985989999999999 0.4985989999999999 0.011903000000000002 0.0436
52 LOXIMVI Zero 49.0 0.008098999999999999 0.003908 0.02069999999999999 0.9974999999999994 0.2593999999999999 0.49423799999999973 0.275601 0.6004059999999998 0.5029989999999999 0.5029989999999999 0.011509000000000002 0.516801
51 LS-411N p53 49.0 0.008094000000000002 0.0078000000000000005 0.006287 0.9922269999999999 0.5267999999999999 0.523 0.36439999999999995 0.27506299999999995 0.5208 0.5208 0.009400000000000002 0.03559999999999999
52 LOXIMVI BRAF 49.0 0.7551769999999998 0.6047349999999999 0.724622 0.3672299999999997 0.4136719999999997 0.5594429999999999 0.2739999999999998 0.6954420000000004 0.501 0.501 0.8258059999999998 0.5237979999999993
52 LOXIMVI PI3K 49.0 0.007864999999999999 0.004000000000000001 0.02029899999999999 0.9971989999999994 0.0 0.5002669999999999 0.2735999999999999 0.6125909999999994 0.5109999999999996 0.5109999999999996 0.010605000000000003 0.5141989999999996
53 LoVo Zero 49.0 1.0000009999999997 0.016508 0.0006000000000000001 0.9994009999999997 0.27302400000000004 0.4957999999999998 0.5144 0.5963169999999999 0.4943999999999999 0.4945999999999999 1.0000009999999997 0.12020000000000004
52 LOXIMVI p53 49.0 0.009342000000000005 0.004703 0.01778 0.9969209999999997 0.4847919999999997 0.4840089999999998 0.28340099999999996 0.6027769999999998 0.4963999999999998 0.4963999999999998 0.011406000000000003 0.5228009999999997
53 LoVo BRAF 49.0 0.9999989999999999 0.02075999999999999 0.000893 0.99896 0.275304 0.5057999999999998 0.5255989999999998 0.5925299999999998 0.5047999999999999 0.5047999999999999 0.9999989999999999 0.12580000000000002
53 LoVo PI3K 49.0 0.9999999999999998 0.015433 0.0002 0.9997999999999998 0.0 0.4905999999999998 0.5183999999999997 0.5888309999999998 0.48899999999999993 0.4891999999999999 0.9999999999999998 0.11120000000000003
53 LoVo p53 49.0 0.9999999999999999 0.017719 0.001 0.9988 0.5006919999999999 0.49719899999999984 0.5212010000000001 0.5887570000000001 0.4957989999999999 0.49599899999999986 0.9999999999999999 0.12440000000000004
54 LS-513 Zero 49.0 0.9999979999999997 0.008135 0.008045 0.9919039999999997 0.27561199999999997 0.510953 0.5145979999999998 0.6096069999999999 0.5042 0.5071819999999998 0.9999979999999997 0.24999800000000005
54 LS-513 BRAF 49.0 0.9999999999999997 0.007465 0.00753 0.9923639999999999 0.27942000000000006 0.5111329999999998 0.5297999999999999 0.5959709999999997 0.5044 0.5079999999999999 0.9999999999999997 0.25880000000000003
54 LS-513 PI3K 49.0 1.000001 0.0082 0.008203000000000002 0.991261 0.0 0.5148009999999997 0.5051999999999999 0.5957129999999998 0.5076010000000001 0.5098009999999998 1.000001 0.2610009999999999
54 LS-513 p53 49.0 0.9999989999999999 0.006885 0.006839999999999999 0.9923999999999997 0.5055989999999999 0.5059989999999999 0.5204 0.6028679999999998 0.5002 0.5019649999999999 0.9999989999999999 0.26119999999999993
55 MEL-JUSO Zero 49.0 1.000001 0.0 0.5129839999999999 1.000001 0.29775599999999997 0.46982100000000004 0.2753999999999999 0.0 0.5066010000000001 0.471105 1.000001 0.0638
55 MEL-JUSO BRAF 49.0 0.9999989999999999 0.0 0.510164 0.9999989999999999 0.29965099999999995 0.476755 0.284199 0.0 0.507599 0.47925299999999993 0.9999989999999999 0.05779999999999998
55 MEL-JUSO PI3K 49.0 1.0000010000000001 0.0 0.525609 1.0000010000000001 0.0 0.45183 0.254201 0.0 0.49020099999999994 0.454384 1.0000010000000001 0.06160000000000001
55 MEL-JUSO p53 49.0 1.0 0.0 0.509605 1.0 0.436598 0.46116 0.26799999999999996 0.0 0.4982 0.46282500000000004 1.0 0.065
56 COLO-320-HSR Zero 49.0 0.6681779999999997 0.6238429999999996 0.24263000000000004 0.415925 0.8458449999999996 0.5537569999999998 0.07060100000000004 0.0013999999999999998 0.4996019999999999 0.49791199999999997 0.6748459999999997 0.08659900000000004
56 COLO-320-HSR BRAF 49.0 0.6637449999999998 0.6165669999999999 0.23986400000000002 0.41347599999999995 0.8369119999999999 0.5456110000000002 0.06540000000000003 0.0012590000000000001 0.4960009999999999 0.49291999999999997 0.6672519999999997 0.095399
56 COLO-320-HSR PI3K 49.0 0.6336569999999998 0.5905479999999999 0.2263470000000001 0.44829399999999986 0.0 0.5531089999999999 0.07100100000000002 0.0024010000000000004 0.5026009999999999 0.49800099999999997 0.6365799999999998 0.08980000000000003
56 COLO-320-HSR p53 49.0 0.6779519999999998 0.6315739999999997 0.245375 0.42641099999999993 0.8466439999999995 0.5611539999999998 0.07440000000000004 0.0016 0.5094 0.507012 0.6821859999999997 0.09720000000000005
57 G-MEL Zero 49.0 0.0 0.0 0.0 0.9999990000000001 0.33073800000000003 0.375513 0.1702 0.0 0.5005989999999999 0.437586 0.0 0.0
57 G-MEL BRAF 49.5 0.1369990000000001 0.17165900000000012 0.9201149999999999 0.034565000000000005 0.4024359999999998 0.3791329999999999 0.15579900000000008 0.0 0.49479999999999996 0.4328059999999999 0.014374000000000003 0.0
57 G-MEL PI3K 49.0 0.0 0.0 0.0 0.9999999999999999 0.0 0.390687 0.1632 0.0 0.501 0.444598 0.0 0.0
57 G-MEL p53 49.0 0.0 0.0 0.0 1.000001 0.338716 0.380159 0.15799999999999997 0.0 0.500401 0.44015200000000004 0.0 0.0
58 CW-2 Zero 49.5 0.7582889999999995 0.7083449999999994 0.921426 0.29128799999999977 0.43209499999999973 0.6794089999999994 0.5257949999999993 0.5127659999999995 0.5049969999999995 0.5049969999999995 0.4617069999999997 0.0
58 CW-2 BRAF 49.5 0.7807179999999997 0.7317949999999994 0.9297799999999992 0.272668 0.421579 0.6853279999999994 0.5321980000000001 0.5176269999999998 0.49659800000000004 0.49659800000000004 0.4999540000000002 0.0
59 K2 Zero 49.0 0.0 0.0 0.0 1.0000000000000002 0.548419 0.5062 0.2036 0.0 0.5062 0.5062 0.0 0.0416
58 CW-2 PI3K 49.5 0.7544659999999996 0.7044889999999997 0.9181089999999993 0.29882900000000023 0.0 0.6661849999999994 0.5176000000000001 0.4996370000000002 0.4951990000000003 0.4951990000000003 0.47268500000000013 0.0
59 K2 BRAF 49.5 0.5676429999999997 0.6851949999999996 0.7399679999999996 0.057469 0.6171129999999998 0.5041029999999999 0.1986020000000001 0.033739 0.48200299999999985 0.48200299999999985 0.04471699999999999 0.03659899999999999
59 K2 PI3K 49.0 0.0 0.0 0.0 1.0 0.0 0.4966 0.1984 0.0 0.4966 0.4966 0.0 0.03899999999999999
58 CW-2 p53 49.5 0.7677189999999995 0.7097179999999996 0.9241929999999996 0.28070099999999987 0.6777079999999996 0.6729509999999994 0.523396 0.5107529999999997 0.4990009999999999 0.4990009999999999 0.473834 0.0
59 K2 p53 49.0 0.0 0.0 0.0 0.9999999999999998 0.7292029999999998 0.4928 0.1998 0.0 0.4928 0.4928 0.0 0.0354
60 HCT-15 Zero 49.0 1.000001 0.038633 0.05371 0.955542 1.000001 0.5023999999999998 0.5523999999999999 0.46985699999999986 0.5023999999999998 0.5023999999999998 1.000001 0.15460000000000007
60 HCT-15 BRAF 49.0 1.000001 0.03941999999999999 0.05476899999999999 0.95204 1.000001 0.5064009999999999 0.5259999999999998 0.465382 0.5066009999999999 0.5064009999999999 1.000001 0.15160000000000007
60 HCT-15 PI3K 49.0 1.0 0.04360300000000002 0.053976 0.9481839999999999 0.0 0.5015999999999999 0.5542 0.4759289999999999 0.5015999999999999 0.5015999999999999 1.0 0.1488
60 HCT-15 p53 49.0 0.9999990000000003 0.04124999999999999 0.055847999999999995 0.9535500000000001 0.9999990000000003 0.501999 0.5443989999999999 0.4749419999999998 0.501999 0.501999 0.9999990000000003 0.15440000000000006
61 SW1417 Zero 49.0 9e-05 0.0 0.0004 0.9999999999999997 0.3513609999999998 0.5781309999999998 0.569599 0.6067809999999998 0.49519999999999986 0.5737929999999999 0.04061499999999999 0.19440000000000004
61 SW1417 BRAF 49.0 0.35745099999999946 0.43914899999999973 0.49639599999999984 0.5053850000000001 0.45722900000000005 0.6947730000000002 0.5826000000000002 0.7869650000000004 0.5021980000000001 0.5878429999999998 0.7837099999999997 0.2010000000000001
61 SW1417 PI3K 49.0 0.0002 0.0002 0.0002 0.9998009999999996 0.0 0.570996 0.5771999999999998 0.6041389999999996 0.4884 0.5683949999999999 0.04143299999999999 0.18720000000000003
62 SK-CO-1 Zero 49.0 1.000002 0.010594000000000003 0.377237 0.9901740000000001 0.28859 0.48660200000000003 0.4344009999999999 0.5566999999999999 0.4828020000000001 0.4828020000000001 1.000002 0.0
61 SW1417 p53 49.0 0.0004 0.0004 0.0004 0.9995989999999998 0.5829159999999999 0.5797599999999999 0.5707989999999997 0.6190140000000002 0.49199999999999994 0.578075 0.041238000000000004 0.193
62 SK-CO-1 BRAF 49.0 0.9999999999999998 0.015585000000000002 0.41012800000000005 0.9857549999999996 0.286027 0.4909370000000001 0.423601 0.566097 0.48560000000000003 0.48560000000000003 0.9999999999999998 0.0
62 SK-CO-1 PI3K 49.0 0.9999989999999999 0.009532999999999998 0.377633 0.99149 0.0 0.5045989999999998 0.431199 0.5675279999999998 0.5009989999999999 0.5009989999999999 0.9999989999999999 0.0
62 SK-CO-1 p53 49.0 0.9999999999999997 0.008873999999999998 0.3758809999999999 0.9930079999999999 0.36166200000000004 0.5193999999999998 0.41859999999999997 0.5552239999999997 0.5175999999999998 0.5175999999999998 0.9999999999999997 0.0
63 MDST8 Zero 49.0 0.0 0.0 0.0 0.9999990000000001 0.22760000000000002 0.500846 0.24959900000000004 0.6068929999999999 0.510799 0.510799 0.0 0.18480000000000005
63 MDST8 BRAF 49.0 0.586818 0.6162469999999998 0.5600319999999996 0.23874400000000018 0.3376529999999999 0.6001879999999996 0.24500000000000002 0.7063949999999999 0.49940399999999974 0.49940399999999974 0.20475800000000013 0.17839700000000008
63 MDST8 PI3K 49.0 0.0 0.0 0.0 1.0000000000000002 0.0 0.48101299999999997 0.242601 0.600135 0.4919999999999999 0.4919999999999999 0.0 0.18339999999999998
64 Mewo Zero 49.0 0.31252299999999983 0.057047 0.5003639999999999 0.638509 0.31103099999999995 0.49081899999999995 0.10939799999999997 0.001414 0.4905979999999999 0.48979799999999996 0.5959370000000002 0.0
63 MDST8 p53 49.0 0.0 0.0 0.0 0.9999999999999997 0.48730099999999993 0.4883099999999999 0.26220000000000004 0.6015489999999999 0.49799999999999994 0.49799999999999994 0.0 0.19060000000000002
64 Mewo BRAF 49.0 0.3191559999999998 0.064076 0.49320899999999984 0.632332 0.3088999999999999 0.49315999999999993 0.10359999999999998 0.0012000000000000001 0.4941979999999999 0.49220199999999986 0.5918319999999999 0.0
64 Mewo PI3K 49.0 0.317986 0.06106 0.4952540000000001 0.638965 0.0 0.49858399999999997 0.10239899999999996 0.001033 0.49880099999999994 0.49760099999999996 0.6026819999999999 0.0
65 MZ7-mel Zero 49.0 0.0002 0.0002 0.0 1.0000000000000002 0.203351 0.5057999999999999 0.0746 0.0 0.49579999999999996 0.49579999999999996 0.0004 0.0
64 Mewo p53 49.0 0.3144029999999999 0.06558700000000003 0.50184 0.6223659999999999 0.4947520000000001 0.4973 0.10639800000000003 0.001028 0.49719900000000006 0.4959990000000001 0.5873889999999997 0.0
65 MZ7-mel BRAF 49.5 0.234045 0.24657799999999996 0.14193999999999996 0.25509299999999985 0.23731899999999997 0.5255869999999998 0.069403 0.0030009999999999998 0.5092030000000001 0.5092030000000001 0.237035 0.0
65 MZ7-mel PI3K 49.0 0.0 0.0 0.0 0.9999999999999999 0.0 0.5219889999999999 0.077 0.0 0.5065999999999999 0.5065999999999999 0.0 0.0
65 MZ7-mel p53 49.0 0.0 0.0 0.0 0.9999999999999999 0.578762 0.518798 0.0692 0.0 0.5055999999999999 0.5055999999999999 0.0 0.0
66 KM12 Zero 49.0 0.6767190000000001 0.6732190000000001 0.548072 0.18415800000000007 0.7741009999999999 0.7265609999999999 0.6149990000000001 0.5119140000000002 0.503999 0.503999 0.6760469999999998 0.08079499999999999
66 KM12 BRAF 49.0 0.6813089999999998 0.6742769999999998 0.5519669999999998 0.17433800000000008 0.7646689999999999 0.7160089999999999 0.6063969999999997 0.5115989999999998 0.500198 0.500198 0.683313 0.07620000000000003
66 KM12 PI3K 49.0 0.6610220000000001 0.6564000000000001 0.53453 0.19750599999999996 0.0 0.7171859999999998 0.6163980000000001 0.5092769999999999 0.49999899999999997 0.49999899999999997 0.6588140000000001 0.07560100000000003
67 UACC-62 Zero 49.0 0.0 0.0 0.0 1.0 0.14893499999999998 0.27131 0.26959999999999995 0.0 0.5042000000000001 0.331983 0.0 0.060000000000000005
66 KM12 p53 49.0 0.667591 0.6647940000000002 0.5398240000000002 0.186426 0.765488 0.7197210000000002 0.6134000000000001 0.510394 0.5009979999999998 0.5009979999999998 0.6674969999999998 0.074401
67 UACC-62 BRAF 49.0 0.16199200000000014 0.1665790000000001 0.33803499999999953 0.10121100000000005 0.190612 0.2978369999999996 0.2626069999999997 0.10075500000000003 0.48320699999999944 0.3141939999999996 0.13030400000000011 0.060599999999999966
67 UACC-62 PI3K 49.0 0.0 0.0 0.0 1.0 0.0 0.268191 0.263 0.0 0.5074000000000001 0.327566 0.0 0.06739999999999999
67 UACC-62 p53 49.0 0.0 0.0 0.0 1.0000010000000001 0.246855 0.25170000000000003 0.280801 0.0 0.48420100000000005 0.30887000000000003 0.0 0.0604
68 COLO-678 Zero 49.0 1.000000999999999 0.025842000000000004 0.03546999999999999 0.9698729999999997 0.4019419999999998 0.5582119999999996 0.15280000000000005 0.6209469999999997 0.49580099999999994 0.5418689999999997 1.000000999999999 0.12740000000000012
