n_profile Patient_ID Drug_ID Time Prosurvival_b1 Prosurvival_b2 Prosurvival_b3 Antisurvival_b1 Antisurvival_b2 Antisurvival_b3
50 CL-34 PI3K 29.8 0.9998010000000002 0.78129 0.0 1.0000010000000001 0.794299 0.35479000000000005
49 SW620 MEK 29.9 0.9842000000000001 0.936863 0.00152 0.9363889999999999 0.676762 0.028009
51 DiFi MEK 29.9 1.0 1.0 0.736041 0.9444 0.6350450000000001 0.279863
52 UACC-257 Zero 29.9 0.746077 0.724963 0.09230000000000001 0.674143 0.34158099999999997 0.066002
50 CL-34 p53 29.9 0.9995989999999999 0.779343 0.397843 0.9107279999999999 0.5427409999999999 0.0018
53 SW403 Zero 29.8 0.9999990000000001 0.938226 0.829744 0.5965010000000001 0.283026 0.042832
52 UACC-257 BRAF 29.9 0.744334 0.72065 0.031645 0.653647 0.317107 0.059822
50 CL-34 MEK 29.9 0.9991989999999998 0.7810689999999999 0.216118 0.9302129999999998 0.612227 0.244465
53 SW403 BRAF 29.8 1.0000000000000002 0.9354910000000001 0.8187200000000001 0.5719879999999999 0.27794800000000003 0.041807
52 UACC-257 PI3K 29.9 0.752792 0.731985 0.0 0.761483 0.41730799999999996 0.08105100000000001
53 SW403 PI3K 29.9 1.000001 0.9418739999999999 0.67311 0.621126 0.317601 0.049782
54 CP50-MEL-B Zero 29.9 0.992399 0.949454 0.721603 0.006599999999999999 0.0 0.0
52 UACC-257 p53 29.9 0.745855 0.725982 0.08741900000000001 0.6855549999999999 0.348348 0.05968299999999999
53 SW403 p53 29.9 0.999999 0.9377939999999999 0.8392879999999999 0.515308 0.270052 0.0
54 CP50-MEL-B BRAF 29.8 0.9899470000000001 0.9422300000000001 0.683076 0.008799999999999999 0.0 0.0
52 UACC-257 MEK 29.9 0.724924 0.692063 0.0 0.6071140000000002 0.28840799999999994 0.056135
53 SW403 MEK 29.9 1.0000010000000001 0.934999 0.430965 0.637588 0.39691800000000005 0.060183
54 CP50-MEL-B PI3K 29.9 0.936121 0.75752 0.07916400000000001 0.098673 0.012199999999999999 0.0
55 SNU-81 Zero 29.8 0.9999999999999999 0.9897999999999999 0.8785379999999999 0.429616 0.008161 0.0007999999999999999
56 COLO-201 Zero 29.9 1.0 0.7339570000000001 0.22523400000000002 0.9918 0.7241970000000001 0.359141
54 CP50-MEL-B p53 29.9 0.992 0.94796 0.726685 0.005746 0.0 0.0
55 SNU-81 BRAF 29.8 0.999601 0.990201 0.835166 0.45955 0.008168 0.001
56 COLO-201 BRAF 29.8 1.0 0.702601 0.1935 0.9914 0.741255 0.385169
55 SNU-81 PI3K 29.8 0.9997999999999999 0.9848 0.444917 0.627645 0.022343 0.001
54 CP50-MEL-B MEK 29.9 0.974305 0.838638 0.311621 0.019108 0.0002 0.0
55 SNU-81 p53 29.8 0.9999329999999998 0.9887999999999999 0.874319 0.332669 0.0028620000000000004 0.0
56 COLO-201 PI3K 29.8 0.9999999999999999 0.5765199999999999 0.048509000000000004 0.9982 0.789113 0.46925500000000003
57 SNU-283 Zero 29.9 0.992 0.824923 0.684097 0.8031649999999999 0.232179 0.013646
55 SNU-81 MEK 29.9 0.999801 0.989599 0.6712520000000001 0.498188 0.011907999999999998 0.0014
56 COLO-201 p53 29.9 1.000001 0.7382139999999998 0.224104 0.990201 0.57599 0.0024000000000000002
57 SNU-283 BRAF 29.9 0.9898000000000001 0.818816 0.6848110000000002 0.8112109999999999 0.23463300000000006 0.015600000000000001
56 COLO-201 MEK 29.9 1.000001 0.559055 0.023439 1.000001 0.8475030000000001 0.446986
58 LB2518-MEL Zero 29.9 0.5728609999999998 0.377744 0.155408 0.24769300000000002 0.004 0.0
57 SNU-283 PI3K 29.9 0.994553 0.824382 0.5738489999999999 0.7997340000000001 0.23258199999999998 0.0172
57 SNU-283 p53 29.9 0.9944 0.818754 0.681354 0.8105309999999999 0.23169299999999995 0.014
59 SK-MEL-28 Zero 29.9 0.725667 0.680164 0.149315 0.918322 0.010372 0.0
58 LB2518-MEL BRAF 29.9 0.429561 0.28638800000000003 0.07846800000000001 0.20708600000000002 0.007308 0.0
57 SNU-283 MEK 29.9 0.9936 0.816538 0.596908 0.8283199999999998 0.251383 0.015533
58 LB2518-MEL PI3K 29.9 0.533446 0.36029900000000004 0.096945 0.31943499999999997 0.004 0.0
60 SW1463 Zero 29.8 0.9999990000000001 0.63882 0.431299 0.34441399999999994 0.07715000000000002 0.0034
59 SK-MEL-28 BRAF 29.9 0.7111839999999999 0.656787 0.074423 0.925514 0.012338 0.0004
58 LB2518-MEL p53 29.9 0.585051 0.38661999999999996 0.163253 0.253248 0.0036 0.0
60 SW1463 BRAF 29.9 1.0000000000000002 0.6307220000000001 0.150871 0.43988499999999997 0.105297 0.004047
59 SK-MEL-28 PI3K 29.9 0.6964589999999999 0.6604079999999999 0.0 0.9989999999999999 0.013490999999999998 0.0004
60 SW1463 PI3K 29.8 1.0 0.629085 0.20183399999999999 0.580616 0.225778 0.009252
58 LB2518-MEL MEK 29.9 0.388195 0.27141200000000004 0.032319 0.187194 0.005206 0.0
59 SK-MEL-28 p53 29.9 0.7226189999999998 0.671484 0.146424 0.9216529999999998 0.007364000000000001 0.0
60 SW1463 p53 29.8 0.9999990000000001 0.627916 0.41999899999999996 0.34705499999999995 0.07865899999999999 0.0
61 COLO-800 Zero 29.9 0.9971999999999999 0.699494 0.039988 0.9947999999999998 0.692897 0.13423
59 SK-MEL-28 MEK 29.9 0.683708 0.615664 0.02083 0.934322 0.012137 0.0004
60 SW1463 MEK 29.9 1.000001 0.631089 0.024881 0.48256200000000005 0.119208 0.00538
62 IST-MEL1 Zero 29.8 1.0 0.9998 0.538154 0.679266 0.221054 0.0
61 COLO-800 BRAF 29.9 0.9969929999999999 0.688461 0.037145 0.9957439999999999 0.6913159999999999 0.126149
63 SK-MEL-31 Zero 29.9 0.914245 0.27318299999999995 0.0432 0.604499 0.151311 0.011383999999999998
62 IST-MEL1 BRAF 29.9 1.0 0.9974000000000001 0.5362100000000001 0.7685520000000001 0.27964 0.0
61 COLO-800 PI3K 29.9 0.995599 0.674759 0.0 0.9999990000000002 0.7022780000000001 0.135746
62 IST-MEL1 PI3K 29.9 0.9998 0.591644 0.056266000000000004 0.841307 0.19000099999999998 0.016760999999999998
63 SK-MEL-31 BRAF 29.9 0.910456 0.24709100000000003 0.039647999999999996 0.6684740000000001 0.152874 0.012509
61 COLO-800 p53 29.9 0.9970020000000002 0.691168 0.037423 0.9913620000000001 0.38359099999999996 0.045663999999999996
62 IST-MEL1 p53 29.9 0.999999 0.999999 0.535042 0.636514 0.002083 0.0
63 SK-MEL-31 PI3K 29.9 0.5107530000000001 0.06191000000000001 0.000967 0.999999 0.4265050000000001 0.044788999999999995
61 COLO-800 MEK 29.9 0.995563 0.681824 0.020532 0.9904010000000001 0.6756230000000001 0.118776
62 IST-MEL1 MEK 29.9 1.0000010000000001 0.822961 0.331635 0.86614 0.37014400000000003 0.0
63 SK-MEL-31 p53 29.9 0.9266809999999999 0.28416899999999995 0.054681 0.407697 0.065314 0.0037040000000000003
64 SH-4 Zero 29.8 0.5386259999999999 0.49959 0.044081 0.924122 0.45311799999999997 0.0
65 OUMS-23 Zero 29.8 0.996034 0.960621 0.6824119999999999 0.486065 0.08684399999999999 0.0073999999999999995
64 SH-4 BRAF 29.9 0.5386540000000001 0.5056750000000001 0.038895 0.92291 0.443781 0.0
63 SK-MEL-31 MEK 29.9 0.634359 0.096271 0.0104 0.646407 0.124749 0.010180999999999999
65 OUMS-23 BRAF 29.8 0.995001 0.918838 0.5600080000000001 0.495889 0.08973600000000001 0.006
64 SH-4 PI3K 29.8 0.543463 0.510327 0.0 0.9685980000000001 0.48003999999999997 0.0
66 K2 Zero 29.8 0.6286660000000001 0.613541 0.23202699999999998 0.5617430000000001 0.031343 0.001
64 SH-4 p53 29.8 0.537879 0.5022189999999999 0.043627 0.9261929999999999 0.458456 0.0
65 OUMS-23 PI3K 29.8 0.9918 0.796331 0.054599999999999996 0.601828 0.181425 0.022372
65 OUMS-23 p53 29.8 0.9966010000000001 0.9563380000000001 0.672247 0.28038199999999996 0.025899000000000002 0.001611
64 SH-4 MEK 29.9 0.5315639999999999 0.500286 0.0002 0.919122 0.465933 0.0002
66 K2 BRAF 29.8 0.609253 0.587372 0.096234 0.5715239999999999 0.030572999999999996 0.0031999999999999997
65 OUMS-23 MEK 29.9 0.995001 0.7976800000000001 0.071785 0.511987 0.09772199999999999 0.005744
67 G-361 Zero 29.8 0.889715 0.462356 0.426454 0.577663 0.13741499999999998 0.0018
66 K2 PI3K 29.8 0.611004 0.5911489999999999 0.0 0.881752 0.048856 0.001471
68 GP5d Zero 29.8 0.839676 0.713997 0.29179299999999997 0.8732239999999999 0.125964 0.0026
67 G-361 BRAF 29.8 0.8563850000000001 0.41563600000000006 0.263934 0.6090960000000001 0.16749499999999998 0.002978
66 K2 p53 29.8 0.6216050000000001 0.59943 0.21698199999999998 0.564953 0.026817 0.0
67 G-361 PI3K 29.8 0.861479 0.395925 0.0 0.9912779999999999 0.6655279999999999 0.022111000000000002
68 GP5d BRAF 29.9 0.8206509999999999 0.6924489999999999 0.252291 0.8911279999999999 0.139966 0.001
66 K2 MEK 29.9 0.5973689999999999 0.5776669999999999 0.0031999999999999997 0.528808 0.042452 0.00219
67 G-361 p53 29.8 0.8923820000000001 0.464483 0.431945 0.5677909999999999 0.134877 0.001938
68 GP5d PI3K 29.8 0.8243809999999998 0.6944509999999999 0.24341699999999997 0.8934439999999997 0.13490500000000002 0.0018
67 G-361 MEK 29.9 0.8513250000000001 0.384604 0.006813 0.678176 0.216402 0.0018
68 GP5d p53 29.9 0.834291 0.707731 0.280086 0.8852800000000001 0.13722 0.0
69 COLO-829 Zero 29.8 0.9072969999999999 0.592384 0.366743 0.7528429999999999 0.307058 0.047437999999999994
70 RVH-421 Zero 29.8 0.9817999999999999 0.968706 0.881883 0.556694 0.015844999999999998 0.002
68 GP5d MEK 29.9 0.8322029999999998 0.6978169999999999 0.165248 0.8892509999999999 0.140663 0.0016
69 COLO-829 BRAF 29.9 0.834757 0.561905 0.103325 0.779844 0.317521 0.042233999999999994
70 RVH-421 BRAF 29.9 0.9766000000000001 0.969743 0.360355 0.5515310000000001 0.014580000000000003 0.002
71 WM-266-4 Zero 29.8 0.9975989999999999 0.995562 0.29085300000000003 0.8716529999999999 0.325027 0.017445
69 COLO-829 PI3K 29.8 0.650667 0.553222 0.0 0.999999 0.7171 0.21669000000000002
70 RVH-421 PI3K 29.9 0.9742810000000002 0.9658190000000001 0.002 0.941972 0.49801100000000004 0.103044
71 WM-266-4 BRAF 29.8 0.997 0.9954000000000001 0.128129 0.892539 0.33709300000000003 0.0137
70 RVH-421 p53 29.9 0.9847990000000001 0.9721540000000002 0.8892430000000001 0.5570800000000001 0.009021999999999999 0.0
69 COLO-829 p53 29.8 0.912006 0.599164 0.359889 0.634678 0.200146 0.023554
71 WM-266-4 PI3K 29.8 0.995827 0.9929300000000001 0.0 0.9954000000000001 0.48621000000000003 0.075466
70 RVH-421 MEK 29.9 0.9742469999999999 0.967 0.0021999999999999997 0.550515 0.014693999999999999 0.0031999999999999997
69 COLO-829 MEK 29.9 0.66068 0.5511880000000001 0.0015999999999999999 0.7490060000000001 0.24591400000000005 0.01609
71 WM-266-4 p53 29.8 0.997401 0.9954010000000001 0.29256899999999997 0.859765 0.257552 0.0068
72 LOXIMVI Zero 29.8 0.5731919999999999 0.494735 0.135413 0.6473589999999999 0.177049 0.0002
73 SW837 Zero 29.8 0.7620449999999999 0.608119 0.416385 0.5599129999999999 0.063223 0.0
71 WM-266-4 MEK 29.9 0.9972000000000001 0.9960000000000001 0.0012000000000000001 0.918772 0.340864 0.014255
72 LOXIMVI BRAF 29.8 0.55511 0.49051700000000004 0.035934 0.6384179999999999 0.18257800000000002 0.0002
73 SW837 BRAF 29.8 0.758975 0.607387 0.404266 0.5551480000000001 0.059064 0.0002
74 CL-40 Zero 29.8 0.9997999999999999 0.9994 0.402221 0.8575039999999999 0.453292 0.101764
72 LOXIMVI PI3K 29.8 0.572345 0.494963 0.0 0.8185749999999999 0.28644800000000004 0.0
73 SW837 PI3K 29.9 0.73343 0.5816830000000001 0.155412 0.570045 0.079592 0.0028
74 CL-40 BRAF 29.8 0.9999990000000001 0.9999990000000001 0.396179 0.862203 0.46045 0.11207600000000001
72 LOXIMVI p53 29.8 0.568724 0.5005780000000001 0.123367 0.6116769999999999 0.159832 0.0002
73 SW837 p53 29.8 0.772984 0.624063 0.42372000000000004 0.5520889999999999 0.06599999999999999 0.0006000000000000001
74 CL-40 PI3K 29.8 1.0 1.0 0.089577 0.9373459999999999 0.554766 0.132439
72 LOXIMVI MEK 29.9 0.5675240000000001 0.500191 0.0 0.6466320000000001 0.18080400000000002 0.0
73 SW837 MEK 29.9 0.7234900000000001 0.601262 0.23948100000000003 0.580176 0.0672 0.0007999999999999999
74 CL-40 p53 29.8 0.9999999999999999 0.9997999999999999 0.40515300000000004 0.8443419999999999 0.438556 0.092786
75 SK-CO-1 Zero 29.8 0.9999999999999999 0.9998609999999999 0.42156 0.8040309999999999 0.479384 0.14536
76 COLO-205 Zero 29.9 0.995999 0.9429989999999999 0.854073 0.993 0.766768 0.088499
74 CL-40 MEK 29.9 0.9981999999999999 0.9969669999999999 0.19615400000000002 0.848845 0.44573799999999997 0.112712
75 SK-CO-1 BRAF 29.8 0.999798 0.999798 0.37066400000000005 0.804569 0.492685 0.16554
76 COLO-205 BRAF 29.9 0.9966140000000001 0.9370270000000002 0.7467000000000001 0.993584 0.772525 0.095763
75 SK-CO-1 PI3K 29.8 1.0 1.0 0.0 1.0 0.743795 0.244767
77 SNU-61 Zero 29.8 0.839662 0.794006 0.46516099999999994 0.877563 0.25337400000000004 0.021712
76 COLO-205 PI3K 29.8 0.984001 0.923519 0.570585 0.9944000000000001 0.827069 0.247558
75 SK-CO-1 p53 29.8 0.999999 0.999999 0.425231 0.769358 0.445094 0.113788
77 SNU-61 BRAF 29.8 0.8499329999999999 0.8101379999999999 0.429496 0.8699349999999999 0.257874 0.022468000000000002
76 COLO-205 p53 29.9 0.9946 0.940798 0.848821 0.9775999999999999 0.28204500000000005 0.024671
75 SK-CO-1 MEK 29.9 0.999751 0.999601 0.10919200000000001 0.819468 0.517237 0.20096499999999998
77 SNU-61 PI3K 29.8 0.827255 0.807003 0.005 0.9983979999999999 0.46099099999999993 0.060115
76 COLO-205 MEK 29.9 0.9939989999999999 0.9208869999999999 0.07084 0.9991989999999998 0.8512439999999999 0.095722
78 LB373-MEL-D Zero 29.8 0.9518009999999999 0.9156489999999999 0.359079 0.46715400000000007 0.05835 0.0034
77 SNU-61 p53 29.8 0.853948 0.8070579999999999 0.47137 0.866597 0.21589499999999998 0.0132
79 COLO-678 Zero 29.9 0.9606500000000001 0.739982 0.22307 0.464497 0.234012 0.034127
78 LB373-MEL-D BRAF 29.8 0.9489550000000001 0.9118390000000001 0.191265 0.44176400000000005 0.054646 0.00228
77 SNU-61 MEK 29.9 0.829177 0.8015270000000001 0.18867499999999998 0.836814 0.2217 0.018041
79 COLO-678 BRAF 29.9 0.960488 0.519807 0.12199599999999998 0.47290099999999996 0.244258 0.034568
78 LB373-MEL-D PI3K 29.9 0.923068 0.874525 0.048065 0.681772 0.08806100000000001 0.003726
80 KM12 Zero 29.9 0.959088 0.5676810000000001 0.137066 0.9957990000000001 0.552431 0.116439
79 COLO-678 PI3K 29.9 0.9564809999999998 0.260328 0.0 0.9974009999999999 0.9076149999999998 0.126736
78 LB373-MEL-D p53 29.8 0.950369 0.915435 0.35791 0.43861900000000004 0.03349 0.0007999999999999999
80 KM12 BRAF 29.9 0.9638 0.559528 0.07619299999999998 0.9984000000000001 0.549566 0.11523199999999999
79 COLO-678 p53 29.8 0.9588450000000001 0.726211 0.198978 0.424568 0.24184599999999998 0.015600000000000003
78 LB373-MEL-D MEK 29.9 0.945508 0.891368 0.020349 0.48141199999999995 0.06046 0.0022
80 KM12 PI3K 29.9 0.9574900000000001 0.560077 0.0 1.0000010000000001 0.796349 0.188935
79 COLO-678 MEK 29.9 0.9642 0.29574700000000004 0.0088 0.4446920000000001 0.221939 0.031308
81 HCT-15 Zero 29.8 0.8480139999999999 0.7784679999999999 0.503829 0.589462 0.07177 0.0042
80 KM12 p53 29.9 0.958769 0.5528770000000001 0.149655 0.9973999999999998 0.477549 0.030153999999999997
82 G-MEL Zero 29.9 0.9597440000000003 0.9507440000000001 0.026258 0.48510899999999996 0.0538 0.0046
81 HCT-15 BRAF 29.8 0.842266 0.777673 0.50753 0.590268 0.069242 0.0038050000000000002
80 KM12 MEK 29.9 0.9601360000000001 0.5574800000000001 0.00522 0.9986000000000002 0.5348810000000002 0.11159100000000001
82 G-MEL BRAF 29.9 0.9595619999999999 0.9538249999999999 0.019502000000000002 0.47451 0.062808 0.0052
81 HCT-15 PI3K 29.8 0.8077169999999999 0.7286889999999999 0.405829 0.624199 0.070993 0.005671
83 LS-123 Zero 29.9 0.924055 0.9010400000000001 0.020936 0.8284950000000001 0.32868300000000006 0.0086
82 G-MEL PI3K 29.9 0.9590309999999999 0.952637 0.0 0.5085459999999999 0.063913 0.0042
81 HCT-15 p53 29.8 0.8378039999999999 0.766937 0.499417 0.56336 0.026 0.0
83 LS-123 BRAF 29.9 0.9267789999999999 0.902659 0.018685 0.8284939999999998 0.349624 0.0063999999999999994
82 G-MEL p53 29.9 0.959175 0.952817 0.022474 0.47000400000000003 0.059390000000000005 0.0016
83 LS-123 PI3K 29.9 0.92369 0.900861 0.0 0.877196 0.354435 0.0066
81 HCT-15 MEK 29.9 0.8425039999999999 0.760153 0.29074399999999995 0.635915 0.081247 0.0056
82 G-MEL MEK 29.9 0.955445 0.949065 0.012695999999999999 0.4444340000000001 0.055021 0.005126
83 LS-123 p53 29.9 0.9345509999999999 0.90818 0.024219 0.822137 0.326121 0.0
84 COLO-783 Zero 29.9 0.949181 0.9217120000000001 0.620753 0.9691809999999998 0.468922 0.09384699999999999
83 LS-123 MEK 29.9 0.9288249999999999 0.9034049999999999 0.027594 0.806102 0.32162399999999997 0.010894
85 CP67-MEL Zero 29.9 0.999117 0.590317 0.544485 0.014526 0.0 0.0
84 COLO-783 BRAF 29.9 0.940882 0.9196809999999999 0.35908799999999996 0.9916889999999999 0.6396519999999999 0.16720400000000002
85 CP67-MEL BRAF 29.9 0.9916170000000001 0.566513 0.44678799999999996 0.015199999999999998 0.0004 0.0
86 SK-MEL-3 Zero 29.9 0.429646 0.22272000000000003 0.082126 0.85069 0.4201169999999999 0.016188
85 CP67-MEL PI3K 29.9 0.8642700000000001 0.554134 0.156711 0.07471400000000002 0.002 0.0
84 COLO-783 PI3K 29.9 0.92825 0.9136500000000001 0.0 0.9998000000000001 0.7461920000000001 0.259294
86 SK-MEL-3 BRAF 29.9 0.3625420000000001 0.222507 0.028586999999999998 0.9052039999999999 0.525993 0.024624000000000004
85 CP67-MEL p53 29.8 0.9994000000000001 0.59391 0.544598 0.012400000000000001 0.0 0.0
84 COLO-783 p53 29.9 0.9549660000000001 0.923947 0.635204 0.966712 0.445517 0.08011800000000001
86 SK-MEL-3 PI3K 29.8 0.340894 0.218404 0.0 0.9814630000000002 0.6246920000000001 0.048813
85 CP67-MEL MEK 29.9 0.7850999999999999 0.538781 0.006521 0.013457999999999998 0.0 0.0
84 COLO-783 MEK 29.9 0.9313610000000001 0.9170020000000001 0.022947000000000002 0.9972000000000001 0.644006 0.17527500000000001
86 SK-MEL-3 p53 29.8 0.4277850000000001 0.230821 0.081233 0.8284290000000001 0.3516770000000001 0.010932
87 MDST8 Zero 29.9 0.9757640000000001 0.936499 0.854741 0.45536199999999993 0.10355400000000001 0.0
88 COLO-320 Zero 29.8 0.9382750000000001 0.23365899999999998 0.17026199999999997 0.14962799999999998 0.0164 0.000848
86 SK-MEL-3 MEK 29.9 0.360635 0.223701 0.019746 0.924104 0.528539 0.025088
87 MDST8 BRAF 29.9 0.9698040000000002 0.9231070000000001 0.33362700000000006 0.748569 0.252634 0.0
89 HMV-II Zero 29.8 0.9787450000000001 0.925685 0.909258 0.157198 0.0018 0.0002
88 COLO-320 BRAF 29.9 0.9289310000000001 0.197158 0.12052500000000001 0.16557999999999998 0.020491 0.0012000000000000001
87 MDST8 PI3K 29.9 0.6182 0.486859 0.0 0.8467250000000001 0.3852150000000001 0.002104
89 HMV-II BRAF 29.9 0.948612 0.917667 0.305704 0.15645000000000003 0.006 0.0006
87 MDST8 p53 29.9 0.9777880000000001 0.9318040000000001 0.8445590000000001 0.429906 0.083357 0.0
89 HMV-II PI3K 29.9 0.9348670000000001 0.9214480000000002 0.075529 0.249363 0.054067 0.009876
88 COLO-320 PI3K 29.9 0.915878 0.107016 0.0 0.6235149999999999 0.220976 0.026534000000000002
89 HMV-II p53 29.8 0.9828 0.925407 0.905178 0.146919 0.001 0.0002
87 MDST8 MEK 29.9 0.962422 0.912716 0.08273 0.8635980000000001 0.30270600000000003 0.0
88 COLO-320 p53 29.8 0.9369649999999999 0.22860000000000003 0.166731 0.14511500000000002 0.007739 0.0
89 HMV-II MEK 29.9 0.927211 0.915601 0.038985000000000006 0.233259 0.059409 0.0
90 LS-411N Zero 29.8 1.0000010000000001 0.9574390000000003 0.8304150000000001 0.9190330000000001 0.179408 0.011816
88 COLO-320 MEK 29.9 0.9252830000000001 0.203034 0.12534 0.16056800000000002 0.017061 0.0006000000000000001
91 SNU-C2B Zero 29.8 0.975425 0.937454 0.680581 0.6312710000000001 0.190283 0.020720999999999996
90 LS-411N BRAF 29.8 1.000001 0.955017 0.421076 0.964836 0.24443699999999996 0.035103999999999996
92 CHL-1 Zero 29.9 1.0 1.0 1.0 0.23607899999999998 0.0006 0.0
91 SNU-C2B BRAF 29.8 0.9735010000000001 0.935281 0.6773300000000001 0.6226870000000001 0.204879 0.021821999999999998
90 LS-411N PI3K 29.8 0.999999 0.9561149999999999 0.0014 0.999799 0.3947899999999999 0.051449
92 CHL-1 BRAF 29.9 1.000001 1.000001 0.9167299999999999 0.23644800000000002 0.0012 0.0
91 SNU-C2B PI3K 29.9 0.9558 0.923146 0.528706 0.6486009999999999 0.21149700000000002 0.02316
90 LS-411N p53 29.8 0.9999999999999999 0.956425 0.8418460000000001 0.915433 0.16444799999999998 0.0008
92 CHL-1 PI3K 29.9 1.0 1.0 0.0012 0.27457400000000004 0.0018 0.0
91 SNU-C2B p53 29.9 0.9703069999999999 0.9355459999999999 0.68279 0.623073 0.17641800000000002 0.0158
90 LS-411N MEK 29.9 1.0 0.95363 0.130625 0.9954240000000001 0.2660470000000001 0.032809000000000005
92 CHL-1 p53 29.8 1.0 1.0 1.0 0.244937 0.001 0.0
91 SNU-C2B MEK 29.9 0.9581120000000001 0.9365710000000002 0.04994500000000001 0.650513 0.22297300000000003 0.030432999999999995
92 CHL-1 MEK 29.9 1.0000010000000001 1.0000010000000001 0.0030529999999999997 0.26285600000000003 0.0002 0.0
93 VMRC-MELG Zero 29.9 0.8178939999999999 0.32075600000000004 0.127127 0.43480300000000005 0.064814 0.01
94 Geo Zero 29.9 0.9946009999999998 0.9459779999999999 0.179734 0.9676359999999998 0.7493619999999999 0.117645
93 VMRC-MELG BRAF 29.9 0.829241 0.317087 0.11879 0.43243100000000007 0.075622 0.0102
95 LS-180 Zero 29.8 1.0 1.0 0.5934650000000001 0.6526410000000001 0.17170000000000002 0.014164
94 Geo BRAF 29.9 0.9952260000000003 0.9462170000000002 0.175783 0.9701250000000001 0.7452340000000002 0.122547
93 VMRC-MELG PI3K 29.9 0.6539489999999999 0.164511 0.010419000000000001 0.55845 0.18434799999999998 0.04291400000000001
95 LS-180 BRAF 29.8 1.0000010000000001 1.0000010000000001 0.6022210000000001 0.6437820000000002 0.160645 0.0114
94 Geo PI3K 29.8 0.9925279999999999 0.9466329999999998 0.0004 0.9879389999999999 0.7715839999999999 0.122202
93 VMRC-MELG p53 29.9 0.828801 0.330859 0.12049200000000002 0.305372 0.052198999999999995 0.0054
95 LS-180 PI3K 29.9 1.0 1.0 0.5853119999999999 0.651713 0.166477 0.013946
94 Geo p53 29.9 0.9929089999999999 0.9411849999999999 0.18083100000000002 0.957097 0.670503 0.0
93 VMRC-MELG MEK 29.9 0.705139 0.17946800000000002 0.023254999999999998 0.5192049999999999 0.10806099999999999 0.017315
95 LS-180 p53 29.8 0.999999 0.999999 0.604635 0.638943 0.140823 0.0006000000000000001
94 Geo MEK 29.9 0.9992 0.95298 0.094717 0.961108 0.758574 0.188714
96 Malme-3M Zero 29.8 0.9998000000000001 0.987922 0.756323 0.022288 0.0031999999999999997 0.0002
95 LS-180 MEK 29.9 0.9999999999999999 0.9999999999999999 0.41577000000000003 0.641388 0.167576 0.015454
97 C32 Zero 29.9 0.9743870000000001 0.647509 0.58158 0.443681 0.0018180000000000002 0.0
96 Malme-3M BRAF 29.9 0.9998009999999999 0.8391 0.215054 0.051718999999999994 0.0031999999999999997 0.0002
98 SK-MEL-1 Zero 29.9 0.9994000000000001 0.9978 0.980728 0.11065400000000002 0.008649 0.0002
97 C32 BRAF 29.9 0.9430859999999999 0.578405 0.42723999999999995 0.4481159999999999 0.002 0.0
96 Malme-3M PI3K 29.9 0.999801 0.913745 0.476284 0.23108399999999998 0.065733 0.005213
98 SK-MEL-1 BRAF 29.9 0.9997999999999999 0.996449 0.875609 0.13109099999999999 0.011902 0.0
97 C32 PI3K 29.9 0.6579270000000002 0.5924360000000001 0.0004 0.990201 0.012582 0.0
96 Malme-3M p53 29.8 0.9998 0.99 0.751618 0.021074999999999997 0.0034000000000000002 0.0002
98 SK-MEL-1 PI3K 29.9 0.9987999999999999 0.9957999999999999 0.141625 0.7360319999999999 0.27121300000000004 0.020629
97 C32 p53 29.9 0.971405 0.640697 0.57409 0.448687 0.0017469999999999999 0.0
96 Malme-3M MEK 29.9 0.9995999999999999 0.7860559999999999 0.0002 0.058936 0.0031999999999999997 0.000284
98 SK-MEL-1 p53 29.9 0.999799 0.99881 0.980848 0.11459699999999999 0.00588 0.0006000000000000001
97 C32 MEK 29.9 0.687085 0.583869 0.009828 0.47217799999999993 0.0014629999999999999 0.0
99 LS-513 Zero 29.8 1.0000010000000001 0.998904 0.883229 0.779613 0.166918 0.080434
98 SK-MEL-1 MEK 29.9 0.9994 0.9939999999999999 0.097292 0.18698099999999998 0.0182 0.0004
100 WM278 Zero 29.9 0.9990009999999999 0.984381 0.784409 0.795113 0.13223000000000001 0.0012000000000000001
99 LS-513 BRAF 29.8 1.0 0.9986889999999999 0.8450629999999999 0.7816740000000001 0.16287700000000002 0.076793
101 MZ7-mel Zero 29.9 0.9939990000000001 0.988542 0.848086 0.109766 0.0 0.0
99 LS-513 PI3K 29.8 1.0000000000000002 0.9990000000000001 0.07463900000000001 0.980933 0.844562 0.45541699999999996
100 WM278 BRAF 29.9 0.9974 0.975423 0.6453650000000001 0.7933399999999999 0.12570699999999999 0.0014759999999999999
101 MZ7-mel BRAF 29.9 0.9956170000000002 0.9879310000000001 0.672092 0.10101399999999999 0.0 0.0
99 LS-513 p53 29.8 0.9999989999999999 0.9985989999999999 0.891845 0.6743389999999999 0.14424900000000002 0.061114
100 WM278 PI3K 29.9 0.9973320000000001 0.9360970000000001 0.0 0.9047900000000001 0.358216 0.0032
101 MZ7-mel PI3K 29.9 0.9917990000000001 0.9857300000000001 0.07886 0.27289699999999995 0.0002 0.0
99 LS-513 MEK 29.9 1.0 0.9991999999999999 0.570343 0.8303189999999999 0.153702 0.080831
101 MZ7-mel p53 29.9 0.997 0.989 0.857782 0.10283500000000001 0.0 0.0
100 WM278 p53 29.8 1.000002 0.9884379999999999 0.790441 0.7929039999999999 0.12881100000000004 0.0006000000000000001
