n_profile Patient_ID Drug_ID Time RAS SOS GRB2 SPRY PI3K GAB1 EGF EGFR HGF MET CRAF FGF
31 HT-29 Zero 49.0 0.6989389999999986 0.5718839999999995 0.5509239999999995 0.4414489999999996 0.5235259999999995 0.830839999999999 0.5861959999999998 0.7420959999999996 0.49299799999999966 0.49685099999999954 0.11173900000000009 0.0
30 CaR-1 p53 49.0 0.9425840000000003 0.9064060000000004 0.7463790000000001 0.654351 0.9886570000000001 0.5866030000000002 0.4861989999999997 0.7238940000000003 0.4937989999999998 0.4937989999999998 0.834978 0.07879900000000005
31 HT-29 BRAF 49.0 0.8784479999999988 0.7932829999999997 0.7741759999999994 0.16779800000000006 0.5378219999999992 0.9017199999999994 0.5789999999999996 0.7824409999999994 0.49679799999999985 0.5005979999999999 0.16793400000000008 0.0
31 HT-29 PI3K 49.0 0.5838400000000001 0.3992069999999999 0.364689 0.6596150000000005 0.0 0.7957249999999999 0.5918010000000004 0.7168270000000001 0.501398 0.5037979999999997 0.10277800000000006 0.0
32 HT-115 Zero 49.0 0.2147690000000001 0.2009140000000001 0.17068400000000006 0.7420789999999996 0.42862399999999984 0.5435659999999999 0.5966009999999998 0.5454589999999998 0.504203 0.5056049999999999 0.8499209999999996 0.05419999999999999
32 HT-115 BRAF 49.0 0.21144100000000016 0.2003900000000001 0.17453700000000005 0.7428169999999995 0.43281400000000003 0.5504619999999991 0.6119979999999995 0.5527099999999995 0.5081949999999996 0.5089949999999996 0.8707339999999993 0.05619999999999998
31 HT-29 p53 49.0 0.7697909999999996 0.6670909999999995 0.6521059999999995 0.3182969999999996 0.8839459999999996 0.8624979999999997 0.5885989999999994 0.7642949999999996 0.5026049999999996 0.5080059999999995 0.13139500000000007 0.0
32 HT-115 PI3K 49.0 0.21494500000000014 0.2009710000000001 0.17252900000000004 0.7414209999999997 0.0 0.5296129999999998 0.6110019999999997 0.5463349999999998 0.49479999999999996 0.49719999999999986 0.8392930000000001 0.05540099999999999
33 LB373-MEL-D Zero 49.5 0.3314359999999996 0.38557699999999945 0.3844369999999997 0.47880099999999953 0.4486009999999996 0.5196039999999998 0.27740199999999954 0.008050999999999999 0.49420499999999973 0.49420499999999973 0.2520430000000002 0.097203
32 HT-115 p53 49.0 0.22284600000000004 0.20531800000000008 0.17943700000000012 0.7260379999999997 0.6250269999999999 0.539716 0.5965999999999999 0.5492640000000002 0.49379699999999993 0.49603699999999984 0.8447539999999993 0.05779999999999998
33 LB373-MEL-D BRAF 49.5 0.4198609999999997 0.48184199999999966 0.48101499999999947 0.3757309999999998 0.45575699999999963 0.5260679999999993 0.27640200000000004 0.012281999999999998 0.5005979999999998 0.5005979999999998 0.3250379999999998 0.09299900000000003
34 Hs-939-T Zero 49.0 0.1791180000000001 0.15601100000000007 0.6517099999999996 0.45521200000000006 0.4781779999999998 0.47716699999999984 0.4716019999999999 0.02215699999999999 0.5030039999999996 0.4687529999999999 0.11504500000000004 0.27520199999999995
33 LB373-MEL-D PI3K 49.5 0.23791100000000007 0.27199599999999974 0.2717159999999998 0.589303 0.0 0.513819 0.2713969999999999 0.0055639999999999995 0.49040100000000003 0.49040100000000003 0.17951899999999996 0.09539800000000004
34 Hs-939-T BRAF 49.0 0.17629400000000006 0.14683900000000005 0.6449869999999995 0.4508129999999997 0.46776799999999985 0.46997300000000003 0.46039899999999967 0.018228 0.5026029999999997 0.46304699999999993 0.11545300000000001 0.2760029999999999
33 LB373-MEL-D p53 49.5 0.37324799999999975 0.43033099999999985 0.43908799999999976 0.43944899999999976 0.8438000000000001 0.5396679999999997 0.2745970000000001 0.008945 0.5141949999999996 0.5141949999999996 0.2883169999999998 0.08399900000000005
34 Hs-939-T PI3K 49.0 0.1703770000000001 0.139377 0.6243219999999999 0.474056 0.0 0.4552150000000001 0.46059999999999995 0.015199999999999998 0.48799600000000004 0.45130700000000007 0.10926200000000012 0.266195
35 C32 Zero 49.0 0.05468799999999999 0.07608400000000003 0.08704499999999998 0.6580939999999997 0.42592499999999994 0.509664 0.34459900000000016 0.024022999999999996 0.5032 0.5032 0.1792710000000001 0.09099899999999997
34 Hs-939-T p53 49.0 0.18790400000000007 0.1616180000000001 0.6523699999999995 0.46006799999999975 0.8225939999999997 0.4847609999999999 0.46100199999999947 0.02341999999999999 0.5112019999999998 0.475065 0.12082500000000007 0.26800399999999985
35 C32 BRAF 49.0 0.060038999999999995 0.08427099999999998 0.09742900000000002 0.5276159999999996 0.4170039999999999 0.5070389999999997 0.3377999999999998 0.027530000000000006 0.4979999999999999 0.4979999999999999 0.25665600000000005 0.094401
35 C32 PI3K 49.0 0.04506299999999998 0.062374999999999986 0.072938 0.6777410000000001 0.0 0.5155290000000001 0.3508 0.023652 0.509401 0.509401 0.16961000000000004 0.094999
36 RPMI-7951 Zero 49.0 0.2688749999999997 0.28976099999999977 0.22641300000000003 0.4730039999999997 0.7101869999999997 0.5775019999999997 0.19479900000000003 0.6280470000000002 0.49579999999999963 0.49459999999999976 0.5183519999999995 0.26599999999999985
35 C32 p53 49.0 0.045418 0.068746 0.080954 0.6629530000000001 0.51226 0.5179150000000003 0.33740000000000003 0.023160999999999998 0.511599 0.511599 0.17659800000000006 0.0892
36 RPMI-7951 BRAF 49.0 0.2632679999999998 0.2834819999999999 0.22058899999999998 0.47228999999999977 0.7047569999999999 0.5658219999999995 0.19580200000000006 0.6361649999999999 0.48839999999999967 0.4877919999999997 0.5109019999999997 0.2740009999999998
37 COLO-201 Zero 49.0 0.6706959999999997 0.6452710000000002 0.8968289999999999 0.19142699999999999 0.4801239999999997 0.5986060000000004 0.6103970000000004 0.8219220000000002 0.4999959999999998 0.4999959999999998 0.204203 0.0
36 RPMI-7951 PI3K 49.0 0.26357099999999994 0.285515 0.231117 0.470025 0.0 0.5824079999999999 0.18579600000000002 0.6266130000000001 0.5011999999999999 0.4996 0.5188619999999997 0.2667990000000001
37 COLO-201 BRAF 49.0 0.8271749999999999 0.8030660000000003 0.931429 0.07024100000000005 0.5182459999999999 0.6995799999999999 0.6220070000000002 0.83187 0.49720499999999984 0.49720499999999984 0.2910009999999999 0.0
36 RPMI-7951 p53 49.0 0.267661 0.28913399999999984 0.22213600000000003 0.4666189999999999 0.7627979999999996 0.5700809999999995 0.18399900000000002 0.6224869999999998 0.4941989999999999 0.49279900000000004 0.5192819999999999 0.2652000000000001
37 COLO-201 PI3K 49.0 0.6100079999999997 0.5628469999999997 0.8827330000000002 0.2613459999999999 0.0 0.5713459999999997 0.606797 0.8123119999999998 0.5127979999999998 0.5127979999999998 0.1777640000000001 0.0
38 COLO-800 Zero 49.0 0.13404200000000008 0.123421 0.5723459999999996 0.20439900000000008 0.5096429999999996 0.49004699999999984 0.28419799999999973 0.014103000000000004 0.5021999999999995 0.48377099999999984 0.048224 0.038599999999999995
37 COLO-201 p53 49.0 0.7302829999999993 0.6957559999999996 0.8994409999999994 0.15680599999999997 0.7580149999999998 0.6161220000000001 0.6197990000000001 0.8282049999999993 0.49680099999999994 0.49680099999999994 0.23269399999999996 0.0
38 COLO-800 BRAF 49.0 0.1476410000000001 0.13822400000000004 0.5747779999999992 0.20075300000000015 0.49876899999999996 0.48065199999999997 0.279804 0.013577000000000002 0.4910009999999999 0.474601 0.053200999999999984 0.040397999999999996
38 COLO-800 PI3K 49.0 0.1355360000000001 0.12433000000000002 0.5753999999999998 0.20116700000000004 0.0 0.489531 0.28579699999999997 0.016988999999999997 0.5023969999999999 0.4831440000000001 0.05062600000000001 0.041799
38 COLO-800 p53 49.0 0.13417400000000004 0.12789900000000004 0.5681459999999995 0.20420100000000016 0.8040099999999993 0.47842300000000004 0.27299999999999996 0.012283 0.4912000000000001 0.47282300000000005 0.05209899999999999 0.03980199999999999
39 COLO-678 Zero 49.0 0.664333 0.6529140000000001 0.7923659999999999 0.17240800000000012 0.5577270000000001 0.7546199999999993 0.15400100000000008 0.6691439999999997 0.49799999999999994 0.5429069999999997 0.7142099999999995 0.1316010000000001
39 COLO-678 BRAF 49.0 0.6842729999999989 0.6858549999999992 0.823282999999999 0.11622100000000014 0.5452219999999997 0.775516999999999 0.1530090000000001 0.665629999999999 0.5022019999999996 0.5485619999999991 0.7361739999999992 0.12340200000000014
40 UACC-62 Zero 49.0 0.15151200000000015 0.15825800000000004 0.33928799999999965 0.10865800000000006 0.19183800000000015 0.301396 0.2618019999999999 0.10250000000000002 0.4987969999999996 0.3220929999999997 0.119731 0.06479700000000004
39 COLO-678 PI3K 49.0 0.608801 0.605093 0.7438539999999997 0.21591400000000024 0.0 0.754206 0.15219900000000008 0.6588800000000004 0.5173979999999998 0.5564539999999999 0.6565130000000001 0.13839900000000005
40 UACC-62 BRAF 49.0 0.16276000000000007 0.16744099999999998 0.34663699999999986 0.09469299999999996 0.19520099999999999 0.29373200000000005 0.2617959999999999 0.104143 0.4905969999999996 0.31308099999999983 0.13024900000000006 0.062401000000000005
39 COLO-678 p53 49.0 0.6799869999999995 0.6789159999999996 0.8152689999999996 0.13014300000000006 0.925185999999999 0.7560119999999995 0.14540200000000003 0.6648649999999995 0.4860039999999998 0.5319809999999996 0.732419999999999 0.12880200000000006
40 UACC-62 PI3K 49.0 0.1478990000000001 0.15650100000000006 0.3408429999999996 0.10238 0.0 0.2965969999999999 0.2707969999999998 0.10523199999999999 0.5030019999999997 0.31917799999999974 0.113565 0.06220099999999998
40 UACC-62 p53 49.0 0.15105100000000007 0.15797900000000012 0.3336979999999998 0.10507100000000007 0.3171269999999998 0.28857999999999984 0.27440400000000004 0.10379900000000003 0.49720199999999964 0.3121349999999998 0.11549300000000011 0.06700300000000001
41 HT-144 Zero 49.0 0.03602 0.03700900000000001 0.136304 0.783956 0.4921749999999999 0.46482 0.3358009999999999 0.00404 0.4824009999999998 0.46438999999999997 0.6081399999999999 0.13939900000000005
41 HT-144 BRAF 49.0 0.036581999999999996 0.03828300000000001 0.15057000000000004 0.7803060000000002 0.493944 0.4850980000000001 0.34279799999999977 0.004288 0.49919699999999995 0.4840659999999999 0.6139140000000002 0.13180100000000006
41 HT-144 PI3K 49.0 0.03486899999999999 0.03705199999999999 0.143565 0.7855919999999997 0.0 0.4806309999999998 0.34319899999999975 0.005147999999999999 0.4989999999999997 0.4810499999999998 0.6195510000000001 0.12259900000000001
41 HT-144 p53 49.0 0.03273600000000001 0.032667999999999996 0.13934300000000005 0.7844459999999995 0.8388129999999996 0.48380699999999993 0.325401 0.006199999999999999 0.5008019999999997 0.4824959999999998 0.6095939999999995 0.12840200000000007
42 SNU-1040 Zero 49.0 0.6781939999999999 0.6279699999999998 0.6744430000000001 0.361105 0.5328059999999997 0.6125229999999998 0.5067969999999998 0.15961300000000017 0.503995 0.5723349999999997 0.7416739999999997 0.06180199999999996
42 SNU-1040 BRAF 49.0 0.6887719999999988 0.6402999999999992 0.6903619999999989 0.349301 0.5116599999999998 0.607354999999999 0.5018039999999999 0.1539379999999999 0.49419999999999986 0.5690749999999994 0.7493649999999987 0.05520399999999998
43 Hs-940-T Zero 49.0 0.26266199999999973 0.32145199999999974 0.38199399999999983 0.10106800000000006 0.3853419999999998 0.4510819999999995 0.15080100000000007 0.10394100000000006 0.4930009999999999 0.40192100000000003 0.3307869999999995 0.5633979999999996
42 SNU-1040 PI3K 49.0 0.6613979999999995 0.6063450000000001 0.6676120000000001 0.36002100000000004 0.0 0.6057600000000001 0.5032009999999999 0.15870200000000004 0.4999999999999997 0.5681550000000002 0.7180159999999994 0.05979899999999999
43 Hs-940-T BRAF 49.0 0.26026799999999994 0.31716400000000006 0.3722950000000001 0.10641200000000008 0.3802339999999998 0.4436669999999997 0.16079900000000014 0.10775800000000006 0.4865969999999996 0.39314499999999986 0.3285589999999999 0.5728009999999998
43 Hs-940-T PI3K 49.0 0.2675909999999999 0.32485599999999987 0.3783609999999998 0.10180700000000004 0.0 0.4459629999999996 0.1598000000000002 0.102566 0.4901989999999997 0.3971219999999998 0.3393159999999997 0.5552010000000002
42 SNU-1040 p53 49.0 0.689166 0.638445 0.6822950000000003 0.35043199999999974 0.7716189999999996 0.6204119999999999 0.49899499999999997 0.163086 0.506199 0.5793059999999997 0.745064 0.052798
43 Hs-940-T p53 49.0 0.2761899999999999 0.3386049999999997 0.3915759999999997 0.10328900000000002 0.5160509999999996 0.4694119999999995 0.1622010000000002 0.109673 0.5150029999999995 0.4161439999999998 0.34708799999999973 0.5632039999999997
44 LIM1215 Zero 49.0 0.41075499999999987 0.2983750000000001 0.24711500000000014 0.5681319999999995 0.5442009999999993 0.7486769999999993 0.2294000000000001 0.6763109999999994 0.5012030000000001 0.5012030000000001 0.5299829999999995 0.15200000000000008
44 LIM1215 BRAF 49.0 0.414142 0.30584999999999996 0.2538330000000001 0.5627499999999995 0.5513569999999998 0.7456410000000001 0.23740300000000014 0.6753550000000003 0.5006010000000001 0.5006010000000001 0.5336919999999997 0.14100100000000013
45 LS-411N Zero 49.0 0.5544679999999997 0.5776399999999995 0.5310799999999997 0.203006 0.4184859999999998 0.6507369999999999 0.3823989999999999 0.5066019999999998 0.5069949999999999 0.5069949999999999 0.5618849999999996 0.040598999999999975
44 LIM1215 PI3K 49.0 0.418588 0.305364 0.25721199999999994 0.5652739999999998 0.0 0.7403569999999997 0.23980200000000002 0.6731709999999999 0.5084000000000001 0.5084000000000001 0.5311299999999997 0.14680300000000007
45 LS-411N BRAF 49.0 0.5795869999999993 0.6083019999999996 0.548844 0.17485200000000017 0.4347799999999999 0.6519739999999994 0.37780499999999984 0.49733499999999986 0.49620199999999987 0.49620199999999987 0.5792439999999994 0.03799899999999997
44 LIM1215 p53 49.0 0.410661 0.304655 0.2571980000000001 0.5552089999999995 0.753846999999999 0.7370879999999989 0.22539800000000007 0.669416999999999 0.4899990000000001 0.4899990000000001 0.5271549999999995 0.142404
45 LS-411N PI3K 49.0 0.536164 0.5532339999999999 0.50334 0.2333619999999999 0.0 0.6513750000000004 0.3856060000000002 0.5154060000000001 0.508804 0.508804 0.5381610000000003 0.040804
46 SK-MEL-2 Zero 49.5 0.6372320000000001 0.46400599999999986 0.5891309999999998 0.5220849999999997 0.6888590000000001 0.49163799999999963 0.28740199999999994 0.0 0.48160399999999964 0.48160399999999964 0.800676 0.079802
45 LS-411N p53 49.0 0.5708409999999995 0.5960989999999998 0.5450849999999997 0.18229600000000004 0.7520029999999994 0.6577609999999994 0.36860099999999996 0.4965740000000003 0.501598 0.501598 0.5623679999999996 0.03860100000000001
46 SK-MEL-2 BRAF 49.5 0.6728409999999998 0.4971100000000001 0.6150179999999994 0.4943319999999999 0.7031099999999996 0.5014469999999998 0.288996 0.0 0.49199699999999996 0.49199699999999996 0.8564169999999995 0.07379600000000003
47 HT55 Zero 49.0 0.553908 0.527522 0.09027100000000002 0.8174289999999999 0.5430839999999999 0.5941149999999993 0.3670029999999996 0.3437749999999999 0.5074039999999995 0.5074039999999995 0.8530809999999998 0.26059999999999955
46 SK-MEL-2 PI3K 49.5 0.49846199999999985 0.3582959999999998 0.46667299999999984 0.6316979999999999 0.0 0.5214119999999995 0.29980099999999993 0.0 0.5132 0.5132 0.6374709999999998 0.08319700000000001
47 HT55 BRAF 49.0 0.5411569999999996 0.5183649999999997 0.08812700000000002 0.8128809999999991 0.5521289999999998 0.5893309999999995 0.3612 0.3362430000000001 0.5061969999999997 0.5061969999999997 0.8471479999999993 0.2529990000000001
46 SK-MEL-2 p53 49.5 0.6597680000000001 0.476995 0.6045689999999999 0.5022169999999999 0.9998009999999997 0.5134989999999999 0.27980199999999994 0.0 0.5022 0.5016 0.8472040000000001 0.085002
47 HT55 PI3K 49.0 0.5466889999999999 0.518655 0.08602099999999999 0.8250789999999996 0.0 0.5812559999999997 0.3638040000000002 0.3471710000000001 0.49119900000000005 0.49119900000000005 0.8566689999999998 0.25220099999999995
48 Hs-944-T Zero 49.0 0.10880299999999998 0.09263799999999996 0.14827399999999996 0.8198099999999999 0.6772709999999995 0.5108809999999999 0.5757969999999998 0.013045000000000003 0.4969989999999998 0.4969989999999998 0.843128 0.18600200000000006
47 HT55 p53 49.0 0.5509640000000001 0.5282960000000002 0.08351099999999993 0.8221309999999996 0.7634949999999997 0.5776970000000002 0.3637999999999999 0.329046 0.49440100000000003 0.49440100000000003 0.8545149999999997 0.25379999999999997
48 Hs-944-T BRAF 49.0 0.110627 0.093538 0.14835399999999993 0.8176089999999999 0.6805519999999997 0.5066949999999999 0.5677969999999994 0.016118 0.49240000000000006 0.49240000000000006 0.844486 0.18680100000000013
48 Hs-944-T PI3K 49.0 0.11564000000000005 0.10172700000000004 0.15399400000000013 0.8155879999999996 0.0 0.515922 0.5672029999999997 0.017398999999999994 0.503402 0.503402 0.8496999999999997 0.18060300000000015
49 MZ2-MEL Zero 49.5 0.059254999999999995 0.095373 0.15448400000000012 0.6240320000000001 0.4296309999999998 0.22800099999999995 0.3088039999999999 0.0 0.492205 0.22835499999999992 0.09774299999999997 0.20440200000000003
48 Hs-944-T p53 49.0 0.12030500000000004 0.106187 0.15851299999999996 0.811793 0.820835 0.5122630000000001 0.5753969999999998 0.013981000000000002 0.500797 0.500797 0.8474300000000001 0.18799900000000008
49 MZ2-MEL BRAF 49.5 0.052939 0.08985499999999996 0.14640400000000003 0.6150169999999999 0.42772200000000016 0.22340500000000002 0.2995970000000002 0.0 0.4928000000000002 0.22382100000000002 0.09592499999999997 0.20439600000000016
49 MZ2-MEL PI3K 49.5 0.058121000000000006 0.09860999999999996 0.15386500000000003 0.6175820000000002 0.0 0.2174450000000001 0.299597 0.0 0.49159799999999976 0.21815500000000007 0.09983899999999998 0.20899900000000007
50 LS-123 Zero 49.0 0.11253899999999999 0.11538500000000003 0.3548839999999998 0.07230700000000002 0.4809799999999998 0.6277839999999998 0.46440299999999973 0.7665089999999999 0.5126059999999998 0.5126059999999998 0.13111300000000004 0.10200200000000006
49 MZ2-MEL p53 49.5 0.05393600000000001 0.09167899999999997 0.15293500000000007 0.6247310000000005 0.9999970000000004 0.23906799999999995 0.31039900000000004 0.0 0.5019999999999999 0.23955299999999993 0.094008 0.19780100000000006
50 LS-123 BRAF 49.0 0.11793200000000001 0.12120399999999998 0.35701600000000006 0.07491000000000006 0.48724199999999984 0.6283689999999997 0.4500029999999996 0.7751970000000004 0.5139989999999998 0.5139989999999998 0.135639 0.10260000000000002
50 LS-123 PI3K 49.0 0.10543400000000006 0.11122700000000003 0.3436769999999999 0.06577300000000003 0.0 0.6125369999999999 0.4513999999999997 0.7654030000000001 0.503401 0.503401 0.12183300000000007 0.10200000000000002
50 LS-123 p53 49.0 0.116504 0.12159000000000003 0.3571150000000002 0.07178600000000002 0.6562629999999998 0.6249919999999998 0.4654029999999998 0.7869509999999998 0.499801 0.499801 0.127584 0.11260300000000001
51 SK-CO-1 Zero 49.0 0.7460529999999999 0.686264 0.9117889999999998 0.258088 0.3590879999999999 0.7390409999999996 0.431603 0.723181 0.49439999999999984 0.49439999999999984 0.6725009999999996 0.0
51 SK-CO-1 BRAF 49.0 0.8095859999999996 0.7402839999999999 0.9220859999999999 0.19461099999999998 0.36733499999999986 0.7638819999999997 0.41959700000000005 0.7171430000000003 0.5069999999999997 0.5069999999999997 0.7363189999999998 0.0
52 CP67-MEL Zero 49.5 0.21058400000000005 0.22752999999999998 0.3549009999999999 0.8602890000000002 0.7933380000000001 0.5117629999999996 0.5011969999999998 0.0 0.49219999999999986 0.5103339999999997 0.20787200000000003 0.2541980000000001
51 SK-CO-1 PI3K 49.0 0.7225550000000002 0.650338 0.9108160000000002 0.2914600000000001 0.0 0.7264539999999998 0.4281979999999998 0.7213219999999999 0.49559900000000007 0.49559900000000007 0.65414 0.0
52 CP67-MEL BRAF 49.5 0.24440300000000006 0.2600839999999998 0.41274599999999995 0.8432870000000003 0.8006730000000001 0.5256079999999999 0.509 0.0 0.507001 0.5240029999999999 0.24253000000000013 0.24160100000000018
51 SK-CO-1 p53 49.0 0.7651409999999996 0.697863 0.9163490000000003 0.2443000000000001 0.42993099999999995 0.7466929999999998 0.41899599999999987 0.7141829999999999 0.5139979999999998 0.5139979999999998 0.6923589999999997 0.0
52 CP67-MEL PI3K 49.5 0.17593599999999998 0.185857 0.31300799999999995 0.8967889999999995 0.0 0.5203349999999998 0.5096019999999999 0.0 0.504202 0.5189729999999999 0.17935900000000005 0.24760300000000002
53 C2BBe1 Zero 49.0 0.4362409999999996 0.4513859999999996 0.21208700000000036 0.9008329999999989 0.7254109999999996 0.767030999999999 0.3936009999999996 0.6451659999999995 0.5060019999999996 0.5060019999999996 0.7824059999999992 0.05840199999999999
52 CP67-MEL p53 49.5 0.21491800000000014 0.22961900000000007 0.34965299999999994 0.8642870000000001 0.8953650000000001 0.5129609999999998 0.5146039999999997 0.0 0.4940029999999999 0.5117289999999999 0.21824300000000008 0.25940100000000005
53 C2BBe1 BRAF 49.5 0.5267310000000001 0.5408599999999998 0.24254300000000015 0.8880440000000001 0.7352889999999995 0.7885399999999998 0.38940199999999975 0.641481 0.5001970000000001 0.5001970000000001 0.8983990000000001 0.05779900000000001
53 C2BBe1 PI3K 49.0 0.44837099999999985 0.4636479999999998 0.21368400000000012 0.8982509999999998 0.0 0.7725999999999997 0.39960100000000004 0.6484570000000001 0.49440200000000006 0.49440200000000006 0.7786239999999999 0.058001000000000004
54 SNU-81 Zero 49.0 0.33581899999999987 0.35437299999999977 0.37160699999999963 0.6062059999999999 0.3830399999999997 0.5184909999999995 0.42320399999999997 0.6906970000000002 0.49820299999999973 0.49820299999999973 0.5876360000000002 0.11800200000000004
53 C2BBe1 p53 49.5 0.44696899999999995 0.46293199999999984 0.22179400000000019 0.8931519999999994 0.877787999999999 0.7737249999999993 0.40059399999999995 0.6311649999999993 0.5062 0.5062 0.7880959999999996 0.060200999999999984
54 SNU-81 BRAF 49.0 0.3379349999999997 0.35604299999999983 0.36953099999999994 0.6020119999999997 0.3854729999999999 0.5166500000000004 0.4200039999999999 0.6831239999999998 0.49321000000000004 0.49321000000000004 0.5889889999999999 0.11200600000000009
55 NCI-H747 Zero 49.0 0.6321810000000001 0.6588759999999998 0.9162159999999996 0.07221799999999998 0.4258469999999995 0.6995809999999999 0.6225929999999997 0.8185599999999994 0.49259399999999964 0.5032729999999999 0.5855610000000003 0.056
54 SNU-81 PI3K 49.0 0.34485699999999986 0.365679 0.3770439999999998 0.5939950000000003 0.0 0.5169359999999998 0.41800199999999976 0.6951130000000003 0.4962009999999999 0.4962009999999999 0.5829549999999999 0.11379999999999997
55 NCI-H747 BRAF 49.0 0.6455729999999992 0.6703519999999991 0.9233569999999984 0.05206600000000001 0.4244850000000001 0.7156659999999992 0.6244039999999993 0.8261719999999989 0.5000070000000001 0.5133109999999997 0.5973609999999991 0.06300200000000002
54 SNU-81 p53 49.0 0.3405750000000002 0.35940100000000014 0.3725740000000002 0.605201 0.6565890000000002 0.5179690000000001 0.424395 0.6827119999999998 0.49779700000000005 0.49779700000000005 0.5883420000000003 0.11500000000000002
55 NCI-H747 PI3K 49.0 0.602765 0.630688 0.914218 0.08460300000000003 0.0 0.7131170000000003 0.6107989999999998 0.8090280000000003 0.5166000000000002 0.526626 0.5621959999999999 0.060999999999999985
56 SNU-407 Zero 49.0 0.49754799999999993 0.49326099999999995 0.3493189999999999 0.258173 0.26114099999999996 0.4953179999999998 0.16479400000000008 0.025280999999999998 0.5005939999999998 0.5005939999999998 0.5690529999999995 0.2689979999999998
55 NCI-H747 p53 49.0 0.6353799999999996 0.6654069999999995 0.9244179999999994 0.054713000000000005 0.9665739999999996 0.7117609999999995 0.6245999999999997 0.8168679999999998 0.5010009999999997 0.5131969999999997 0.5897869999999997 0.060800999999999994
56 SNU-407 BRAF 49.0 0.4984549999999996 0.4942189999999995 0.3496279999999997 0.23952600000000002 0.2613269999999997 0.4898299999999998 0.16880100000000012 0.020666 0.4934029999999997 0.4934029999999997 0.5579149999999996 0.2804009999999996
56 SNU-407 PI3K 49.0 0.5115149999999999 0.5051810000000001 0.3596710000000001 0.25063300000000005 0.0 0.49800199999999994 0.1744010000000001 0.016447 0.5110029999999999 0.5110029999999999 0.5736109999999999 0.2780030000000001
57 NCI-H716 Zero 49.0 0.6619799999999996 0.4015929999999998 0.22705000000000003 0.6114749999999998 0.5716999999999995 0.618369 0.049798999999999996 0.5980049999999999 0.49199799999999977 0.49199799999999977 0.6627329999999999 0.08760000000000001
56 SNU-407 p53 49.0 0.5124039999999997 0.5103069999999998 0.36842499999999995 0.2424980000000001 0.5123809999999998 0.49523799999999996 0.1709970000000001 0.020859 0.5015999999999999 0.5015999999999999 0.5754619999999999 0.2886029999999999
57 NCI-H716 BRAF 49.0 0.6500189999999993 0.38107500000000005 0.21156899999999998 0.6208619999999995 0.5663059999999994 0.6257589999999993 0.055401999999999986 0.5999909999999995 0.4975999999999999 0.4975999999999999 0.6493199999999993 0.08579800000000004
58 COLO-205 Zero 49.0 0.4781689999999999 0.6895299999999994 0.907985999999999 0.14658000000000015 0.27638700000000005 0.6034039999999997 0.6107999999999997 0.5665339999999993 0.4966009999999996 0.4966009999999996 0.055416999999999994 0.2184010000000002
57 NCI-H716 PI3K 49.0 0.6288939999999993 0.3714639999999999 0.20215500000000003 0.6260649999999994 0.0 0.6224909999999995 0.05340100000000001 0.6052639999999995 0.5082009999999997 0.5082009999999997 0.6275029999999995 0.08899900000000001
58 COLO-205 BRAF 49.0 0.7768259999999995 0.8524299999999994 0.9106679999999991 0.02957899999999999 0.280334 0.7211479999999998 0.6173959999999997 0.6192119999999997 0.5028009999999997 0.5028009999999997 0.09832600000000005 0.21400000000000016
57 NCI-H716 p53 49.0 0.6405849999999994 0.3850719999999998 0.21049099999999998 0.6154589999999995 0.7084629999999995 0.6188689999999991 0.05019900000000001 0.6072679999999996 0.4992009999999999 0.4992009999999999 0.6399299999999993 0.09100200000000001
58 COLO-205 PI3K 49.0 0.45172799999999996 0.6693100000000002 0.9004600000000005 0.15503800000000015 0.0 0.5901800000000004 0.6080030000000003 0.566703 0.4936029999999997 0.4936029999999997 0.05085799999999998 0.2268010000000002
59 MEL-JUSO Zero 49.0 0.016697999999999994 0.010861999999999997 0.5990869999999996 0.7372399999999999 0.2944820000000001 0.46135500000000007 0.26940099999999984 0.013654 0.4877999999999999 0.45533 0.5630119999999998 0.06360000000000003
58 COLO-205 p53 49.0 0.5187079999999997 0.7098939999999992 0.9002519999999993 0.13451499999999997 0.8737769999999994 0.6246659999999996 0.6149979999999997 0.5713639999999998 0.5086019999999994 0.5086019999999994 0.057655000000000005 0.21339900000000012
59 MEL-JUSO BRAF 49.0 0.014515000000000002 0.008268000000000003 0.6139889999999999 0.7447779999999997 0.293197 0.4647929999999998 0.27099799999999985 0.012468000000000002 0.49479899999999993 0.45827699999999993 0.5716149999999998 0.062399999999999976
59 MEL-JUSO PI3K 49.0 0.018277 0.009264 0.5925419999999999 0.748666 0.0 0.4672089999999999 0.2658009999999999 0.011822000000000001 0.49699899999999986 0.46417299999999995 0.5667059999999999 0.061600999999999996
59 MEL-JUSO p53 49.0 0.016018999999999995 0.010184999999999998 0.5870159999999996 0.7414099999999996 0.4433269999999998 0.4671039999999998 0.2781999999999998 0.015738000000000002 0.49639799999999995 0.4615179999999999 0.5712099999999999 0.05879999999999999
60 LOXIMVI Zero 49.0 0.7476919999999994 0.6004209999999993 0.7090609999999994 0.3703129999999997 0.38988199999999984 0.5526909999999999 0.2735939999999999 0.6945909999999996 0.4901969999999993 0.4901969999999993 0.8111089999999992 0.5163979999999996
60 LOXIMVI BRAF 49.0 0.766574 0.617631 0.7320860000000001 0.3659949999999997 0.41587199999999963 0.5770660000000003 0.26819699999999985 0.7028880000000002 0.5049989999999994 0.5049989999999994 0.8255709999999994 0.5213929999999998
